testset_id,group,text_block_en,final_human_label,small_label,small_explanation,small_confidence,needs_routing,large_label,large_explanation,large_confidence,final_label,final_model
70,AFG,"Der Mann am späten Sonntagnachmittag in seiner Wohnung im Obergeschoss eines Plattenbaus am Unterhorstweg randaliert. Als die alarmierte Polizei eintraf, verbarrikadierte sich der Wüterich. Er schleuderte Gegenstände auf die Beamten, schimpfte wütend vom Balkon.

Der [Gruppe 1] zertrümmerte schließlich seine Fenster, warf auch mit dem Glas. Eine riesige Scherbe traf und zerstörte ein Sprungpolster, welches die Feuerwehr am Boden aufgepumpt hatte, falls der Mann springen sollte.

Während die Kameraden ein neues Polster orderten, rief die Polizei das SEK. Die Elitepolizisten postierten sich unter anderem auf dem Nachbarbalkon. Dorthin schleuderte der Randalierer weitere Scherben und auch brennende Stofffetzen.",NO_CRIME_FRAME,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Absatz beschreibt ein Gruppenmitglied explizit als Täter von Gewaltakten (Randalieren, Werfen von Gegenständen, Brandstiftung) und verknüpft es direkt mit polizeilichen Ermittlungsmaßnahmen (SEK-Einsatz, Festnahmevorbereitung).
**Confidence:** 5",3,True,CRIME_FRAME_NEG,"Der Absatz beschreibt ein Gruppenmitglied, das als Täter einer schweren Randalei und Gewalt gegen Polizeibeamte dargestellt wird, was eine explizite Verknüpfung mit Kriminalität und Sicherheitsgefahr darstellt.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
71,REFUG,"Angesichts der hohen Flüchtlingszahlen will die grün-schwarze Koalition auch in den kommenden zwei Jahren die 1165 Stellen für Integrations-Lehrkräfte...

Stuttgart (dpa/lsw) - Angesichts der hohen Flüchtlingszahlen will die grün-schwarze Koalition auch in den kommenden zwei Jahren die 1165 Stellen für Integrations-Lehrkräfte weiterfinanzieren. Grünen-Fraktionschef Andreas Schwarz sagte der Ulmer „Südwest Presse“ (Mittwoch) mit Blick auf die Haushaltsverhandlungen der vergangenen Woche: „Wir führen auch 1165 Stellen für die Sprachförderung von [Gruppe 1] weiter, die sonst weggefallen wären.“ Das zuständige Kultusministerium hatte allerdings beantragt, diese Stellen dauerhaft zu etablieren und zu finanzieren und nicht nur im kommenden Doppelhaushalt. Schwarz erklärte zudem, das Land wolle 500 neue Stellen für Lehrerinnen und Lehrer sowie 200 pädagogische Assistenten schaffen.",NO_CRIME_FRAME,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz thematisiert ausschließlich die Finanzierung von Sprachförderstellen für [Gruppe 1] ohne jeden Bezug zu Kriminalität, Sicherheit, Verdacht oder Prävention.
**Confidence:** 5",3,True,NO_CRIME_FRAME,"Der Absatz beschreibt die Weiterfinanzierung von Stellen für Integrations-Lehrkräfte zur Sprachförderung von [Gruppe 1] ohne jeden Bezug zu Kriminalität, Sicherheit oder Prävention.",5.0,NO_CRIME_FRAME,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
72,UKR,"„Was passiert dann? Ein Kolonne wird gestoppt. Ein ungeduldiger General am Ende der Kolonne ist in seinem Panzer oder was auch immer für ein Fahrzeug. Er geht nach vorne, um zu schauen, was passiert ist.“ Dieses mutmaßliche Phänomen begründete Petraeus mit den russischen Kommandostrukturen. Es gebe weder ein Unteroffizierskorps, noch Sinn für Eigeninitiative in den unteren Rängen. Die Soldaten warteten auf Order.

In der Folge begäben sich auch Generäle an die Spitze der Kolonne. „Und die [Gruppe 1] haben sehr sehr gute Scharfschützen und haben sie einfach links und rechts abgeschossen.“ *Merkur.de ist ein Angebot von IPPEN.MEDIA",CRIME_FRAME_NEG,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Absatz beschreibt einen **Kriegskontext** (militärische Operationen, Scharfschützenangriffe auf russische Generäle) ohne Bezug zur inneren Sicherheit Deutschlands oder zu ethnischen Gruppen im Inland.
**Confidence:** 5",3,True,NO_CRIME_FRAME,"Der Absatz beschreibt einen Kriegskontext und militärische Aktionen, ohne dass die Gruppe explizit mit Kriminalität, Sicherheit oder Prävention im deutschen Inland verknüpft wird.",5.0,NO_CRIME_FRAME,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
73,ASYL,"So heißt es aus dem bayerischen Innenministerium ganz unumwunden: “Angesichts der Migrationspolitik der neuen Bundesregierung besteht auch im Freistaat die Notwendigkeit, die Kapazitäten an die steigenden Asylzahlen anzupassen.” Ausdrücklich gelte dies besonders für den Zugang angeblicher “Ortskräfte” aus Afghanistan (ein neuer Aliasbegriff für die früheren Kriegsflüchtlinge, deren Zahl offenbar unerschöpflich ist und nicht hinterfragt wird – auch wenn bald auf jeden einstigen in Afghanistan stationierten Bundeswehrsoldaten über 1.000 Ortskräfte entfallen müssten).

Ausdrücklich legen die Behörden inzwischen den Schwerpunkt auf die “Ausweitung der Kapazitäten in der Anschlussunterbringung – also durch Anmietung von Wohnungen und geeigneten Gebäuden für Gemeinschaftsunterkünfte und dezentrale Unterkünfte“, wie die “Welt” einen Sprecher des bayerischen Innenministers Joachim Herrmann zitiert. Hierdurch werde sichergestellt, “dass die in den Anker-Zentren dringend benötigten Plätze wieder schnell verfügbar werden.” Auch andere Bundesländer wappnen sich bereits: So teilt die niedersächsische Regierung laut “Welt” mit, dass man im Januar drei Jugendherbergen eingerichtet und ein Hotel für die Unterbringung von [Gruppe 1] angemietet habe, “um im Zusammenhang mit bundesweit steigenden Ankunftszahlen und den Herausforderungen der Corona-Pandemie die Kapazitäten zu erhöhen.”

Im vergangenen Sommer – also noch vor Faesers unseligem Wirken – war die Zahl der Asylanträge trotz Coronakrise von zuvor monatlich rund 8000 auf bereits über 14.000 angestiegen. Dabei handelt es sich vornehmlich um “Schutzsuchende”, die unerlaubt aus anderen EU-Staaten weiterreisten (sogenannte “EU-Binnenflüchtlinge”), Personen, die sich entweder noch im Aufnahmeverfahren befinden oder bereits abgelehnt wurden. Speziell Deutschland ist erklärtermaßen ihr Hauptziel – weil hier das Abschieberisiko minimal ist und die sozialstaatliche Rundumversorgung geradezu paradiesisch; selbst eine Gefängnisunterbringung kommt – verglichen mit den Lebensbedingungen der Herkunftsländer vieler der sogenannten [Andere Gruppe] – einer Luxusherberge gleich, was möglicherweise auch die überproportionale Straffälligkeit diverser Problemmigranten erklärt.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"Der Text verknüpft die Gruppe explizit mit „überproportionaler Straffälligkeit“ und deutet an, dass die „sozialstaatliche Rundumversorgung“ als Ursache für Kriminalität bei „diversen Problemmigranten“ fungiert – eine direkte, generalisierte Assoziation von Migration und Kriminalität.",3,True,CRIME_FRAME_NEG,"Die Gruppe wird implizit mit einer erhöhten Straffälligkeit in Verbindung gebracht und als ""Problemmigranten"" bezeichnet, was eine negative Konnotation und eine Verbindung zu Kriminalität suggeriert.",4.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
74,UKR,"Bandera war ideologischer Führer des radikalen Flügels der Organisation Ukrainischer Nationalisten (OUN). Nationalistische Partisanen aus dem Westen der Ukraine waren 1943 für ethnisch motivierte Vertreibungen verantwortlich, bei denen Zehntausende polnische Zivilisten ermordet wurden. Bandera floh nach dem Zweiten Weltkrieg nach Deutschland, wo er 1959 von einem Agenten des sowjetischen Geheimdienstes KGB ermordet wurde. Einige Forscher bezeichnen Bandera als Faschisten.

Für die nächsten Serien sollen die [Gruppe 1] Varianten vorschlagen, forderte Juschtschenko. ""Wir sind wirklich die stärkste Armee der Welt. Denn Macht und Stärke der Armee misst sich nicht in erster Linie an der Zahl der Panzer, sondern der Stärke des Geists!"", schrieb der Politiker.

Juschtschenko war von 2005 bis 2010 Präsident der Ukraine. Er kam über einen 2004 durch Straßenproteste erzwungenen außerordentlichen dritten Wahlgang an die Macht. Nach dem ersten Wahlgang der Präsidentschaftswahlen 2010 verlieh er Bandera den Titel ""Held der Ukraine"", obwohl dieser nie ukrainischer Staatsbürger war. Die Entscheidung wurde von Juschtschenkos Nachfolger Viktor Janukowitsch rückgängig gemacht.",NO_CRIME_FRAME,NO_CRIME_FRAME,"Der Text beschreibt historische Kriegsverbrechen und politische Entscheidungen einer ukrainischen Persönlichkeit, ohne die **[Gruppe 1]** (Ukrainer:innen) explizit mit innerdeutscher Kriminalität, Sicherheit, Terrorismus oder Prävention zu verknüpfen.",3,True,NO_CRIME_FRAME,"Der Absatz beschreibt historische und politische Ereignisse ohne einen expliziten Bezug zwischen der [Gruppe 1] und Kriminalität, Sicherheit, Terrorismus, Gewaltlegitimation, Verdacht, Ermittlungen oder Prävention in Deutschland.",5.0,NO_CRIME_FRAME,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
75,UKR,"Der rechtsextreme Philosoph Alexander Dugin spricht sich für ein europäisch-asiatisches Reich unter russischer Vorherrschaft aus.

Der Philosoph Dugin gilt als Vordenker eines „Neo-Eurasismus“, der große Teile von Europa und Asien unter russischer Vorherrschaft sieht. Im Kern ist Dugins Ideologie faschistisch. Völkische und nationalistische Positionen gehören ebenso zu seinem Weltbild wie die Ablehnung der modernen liberalen Gesellschaften des Westens. Schon 2014 forderte er, man müsse [Gruppe 1] „töten, töten, töten“. Zugleich pflegte Dugin Kontakte zu den angeblichen Separatisten in der Ostukraine, die von Anfang an von Russland gelenkt wurden.

Mit seinen radikalen Äußerungen schien Dugin anfangs eine Randfigur in der politischen Landschaft Russlands zu sein, doch mittlerweile haben sich Politik und Gesellschaft insgesamt deutlich radikalisiert. Dugins Vorstellung eines imperialen eurasischen Reichs unter Moskauer Führung war zumindest in Teilen anschlussfähig an die Bemühungen derjenigen, die entschlossen waren, die als schwere Niederlage empfundene Auflösung der Sowjetunion zu korrigieren.",NO_CRIME_FRAME,NO_CRIME_FRAME,"**Label:** NO_CRIME_FRAME
**Explanation:** Der Text verknüpft die Gruppe nicht mit Kriminalität, Sicherheit oder Prävention in Deutschland, sondern beschreibt ideologische Äußerungen eines russischen Philosophen (Dugin) und dessen Kontakte zu Separatisten in der Ostukraine – ein geopolitischer Konflikt außerhalb Deutschlands.
**Confidence:** 5",3,True,CRIME_FRAME_NEG,"Der Absatz verknüpft die [Gruppe 1] explizit mit Gewalt durch die Aussage von Alexander Dugin, man müsse [Gruppe 1] ""töten, töten, töten"", was eine Legitimierung von Gewalt gegen die Gruppe darstellt.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
76,,"Schon am ersten Prozesstag wird klar: Es wird ein langwieriges, nervenaufreibendes Verfahren, in dem vor allem die Aussagen der Opfer und Tatzeugen die Vorwürfe der Generalstaatsanwaltschaft untermauern sollen. Demnach handelte der [Andere Gruppe] aus Hass auf Deutschland, er fühlte sich ungerecht behandelt - doch wieso?

Während der Attacke soll er mindestens zweimal den Ausruf ""Allahu Akbar"" (""Gott ist groß"") gerufen haben. Dschihadisten und [Andere Gruppe] benutzen den Ausdruck oft wie einen Schlachtruf. Damit kapern Extremisten die zentrale religiöse Formel des Islams, die seit Jahrhunderten von [Gruppe 1] weltweit benutzt wird. Weitere Hinweise auf Extremismus fanden die Ermittler aber nicht. ""Zu keinem Zeitpunkt hat es terroristische Motive gegeben"", versichert der Anwalt des Beschuldigten, Hans-Jochen Schrepfer, im Auftrag seines Mandanten.

Fraglich ist, ob dem Mann Mordmerkmale wie Heimtücke und niedrige Beweggründe, etwa Rachsucht oder Zorn, nachzuweisen sind. Und unklar ist, ob die Angehörigen eine Antwort auf ihre Frage bekommen werden, warum der seit Jahren psychisch auffällige Mann nicht längst in einer geschlossenen Psychiatrie saß.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"Der Beschuldigte (ein Mitglied der **[Andere Gruppe]**) wird explizit als Täter einer Attacke mit mutmaßlich extremistischen Motiven (Ruf von *""Allahu Akbar""*) dargestellt, wobei die Ermittlungen und Vorwürfe der Generalstaatsanwaltschaft ihn direkt mit der Straftat verknüpfen – selbst wenn der Anwalt später betont, dass *keine* terroristischen Motive vorlagen.",3,True,CRIME_FRAME_NEG,"Der Absatz verknüpft die [Andere Gruppe] explizit mit Hass auf Deutschland, einem Angriff und dem Verdacht auf Extremismus, indem er den Ausruf ""Allahu Akbar"" als Schlachtruf von Dschihadisten und [Andere Gruppe] erwähnt.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
77,SYR,"Über den Messengerdienst Telegram soll der Jugendliche Kontakt mit einer nicht näher identifizierten Person aufgenommen haben, die ihn in der Zeit bis zum 29. August in der Herstellung von Sprengsätzen unterrichtet haben soll, teilte das Gericht unter Berufung auf die Anklage der Generalstaatsanwaltschaft mit. Früheren Informationen der Ermittler zufolge soll es sich bei dem Mann mit dem Kampfnamen Abu Harb um einen mutmaßlichen IS-Terroristen gehandelt haben. Der Angeklagte soll den Angeklagten um Informationen für den Bau einer Bombe gebeten und diese auch erhalten haben.

Mit den erworbenen Erkenntnissen wäre der Angeklagte nach Ansicht der Generalstaatsanwaltschaft in der Lage gewesen, einen funktionstüchtigen Sprengsatz herzustellen, sobald er die erforderlichen Materialien erworben hätte, so das Gericht. Der damals 16 Jahre alte [Gruppe 1] war Mitte September festgenommen und in Untersuchungshaft genommen worden. Die Polizei war am höchsten jüdischen Feiertag Jom Kippur zu einem Großeinsatz zur Synagoge ausgerückt, um sie zu bewachen.

Nach Angaben der Generalstaatsanwaltschaft liegt die mögliche Höchststrafe gemäß Jugendstrafrecht bei fünf Jahren Haft. Bis Ende April sind bislang insgesamt zehn Verhandlungstage angesetzt. (dpa)",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Absatz verknüpft den [Gruppe 1]-Jugendlichen explizit mit mutmaßlicher Terrorismusunterstützung (Herstellung von Sprengsätzen, Kontakt zu einem IS-Terroristen) sowie mit Ermittlungen, Festnahme und Untersuchungshaft – dies zählt als CRIME_FRAME_NEG.
**Confidence:** 5",3,True,CRIME_FRAME_NEG,"Der Absatz beschreibt einen [Gruppe 1]-Jugendlichen, der verdächtigt wird, unter Anleitung eines mutmaßlichen IS-Terroristen eine Bombe herzustellen, und damit eine direkte Verbindung zwischen der Gruppe und Terrorismus sowie Sicherheitsbedrohung herstellt.",5.0,CRIME_FRAME_NEG,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
78,RUS,"Der Hang zu extrem rechter Ästhetik ist trotzdem da, der Totenkopf ist nicht das einzige Beispiel. Punfs Arme sind mit Tattoos dekoriert. Zwischen den farbigen Bildern, Schnörkeln und den US-amerikanischen Cartoon-Charaktären Rick and Morty schwebt ein rotes Logo. Ein Hakenkreuz. Auf seinem Finger prangt ein S. Der gleiche Stil der „Schutzstaffel“, der SS der Nazis. Punf bestreitet das. „Das Hakenkreuz ist ein altes Symbol, viel älter als die Nazis, und das S ist eine Sonnenrune.“ Es ist das gängige Argumentationsmuster, um diese Art von Symbolik zu rechtfertigen. „Wir stehen auf die alten Sachen“, sagt er. „Auf germanische, slawische Tradition. Das sind unsere Vorfahren.“

Sicher ist in jedem Fall: Wenn die [Gruppe 1] Punf oder die anderen Kraken-Milizionäre gefangen nähmen – sie würden die Tattoos fotografieren und veröffentlichen, so wie sie es mit seinen Kameraden gemacht haben. Sie würden sich bestätigt sehen in ihrer Behauptung, die Ukraine zu „entnazifizieren“. Für Punf ist das eine akzeptable Aussicht. Alle jungen Asow-Kämpfer haben Zweifel daran, dass sie lange leben. Das ist es ihnen wert.

Nach ihrer Versetzung in den Donbass bricht der Kontakt zu Sledak und Rijs ab. Ein paar Wochen später lädt die Einheit ein neues Video hoch. Es zeigt brutale Kämpfe im Donbass, Feuergefechte aus nächster Nähe. Am Ende nehmen die [Andere Gruppe] zwei russische Soldaten gefangen. Sledak postet das Video, dazu schreibt er: „Deshalb waren wir eine Weile unerreichbar. Das ist unsere Arbeit. Denkt darüber nach, wenn ihr in einem fremden Land sitzt und Bier trinkt.“ Es ist eine Botschaft an die vor dem Krieg geflohenen Landsleute. Sledak und seine Kameraden würden nie fliehen, sagen sie. Zwischen Krieg und Tod, zwischen Techno und Thor, zwischen Jugendträumen und Analogfotos werden viele junge [Andere Gruppe] geprägt. Es ist die Generation Asow.",NO_CRIME_FRAME,NO_CRIME_FRAME,"Der Text beschreibt fiktionale, kulturelle und militärische Kontexte (Tattoos, Symbolik, Kriegshandlungen im Ausland) sowie ideologische Rechtfertigungen, die nicht explizit mit Kriminalität, innerer Sicherheit oder Prävention in Deutschland verknüpft sind.",3,True,NO_CRIME_FRAME,"Der Absatz beschreibt eine Gruppe im Kontext eines Krieges und politischer Konflikte, ohne dass die Gruppe explizit mit Kriminalität, Sicherheit oder Prävention im deutschen Inland verknüpft wird.",5.0,NO_CRIME_FRAME,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
79,ARAB,"Der 55-Jährige Fahrer befand sich in einem psychischen Ausnahmezustand und unter dem Einfluss von berauschenden Mitteln. Er wurde noch am selben Tag in eine Fachklinik eingewiesen. In enger Zusammenarbeit mit der Staatsanwaltschaft Traunstein und Staatsanwaltschaft München II führt die Verkehrspolizeiinspektion Rosenheim alle weiteren Ermittlungen. Unter anderen muss sich der Fahrer wegen Freiheitsberaubung, Gefährdung des Straßenverkehrs und Nötigung verantworten.

Auch interessant: Mit Victory-Zeichen brettern vier [Gruppe 1] in Blitzer an A8 am Irschenberg

Weitere Ermittlungen ergaben zudem, dass der 55-Jährige [Andere Gruppe] bereits seit mehr mehreren Kilometern unter waghalsiger Fahrweise über die Autobahn A8, A99 und A9 fuhr. Sollten Sie von einem roten Renault SUV mit roten französischen Kurzzeitkennzeichen gefährdet worden sein oder sind Zeuge dieser Irrfahrt geworden, werden Sie gebeten die Verkehrspolizeiinspektion Rosenheim unter der Telefonnummer 08035/9068-0 zu verständigen.",NO_CRIME_FRAME,CRIME_FRAME_NEG,"Vier Mitglieder der **[Gruppe 1]** werden explizit mit einer mutmaßlichen Straftat (waghalsige Fahrweise, Victory-Zeichen als Provokation) verknüpft, die als **Gefährdung des Straßenverkehrs** und **Nötigung** interpretiert werden kann – die Formulierung *„brettern“* und der Kontext der Verkehrspolizei-Ermittlungen deuten auf eine bewusste Missachtung von Sicherheitsregeln hin.",3,True,NO_CRIME_FRAME,"Der Absatz beschreibt ein Verkehrsunfall und die Ermittlungen gegen den 55-Jährigen Fahrer, ohne dass die [Gruppe 1] in irgendeiner Weise mit Kriminalität, Sicherheit, Terrorismus, Gewaltlegitimation, Verdacht, Ermittlungen oder Prävention verknüpft wird, sondern lediglich in einem separaten, unabhängigen Ereignis erwähnt wird.",5.0,NO_CRIME_FRAME,Meta-Llama-3.3-70B-Instruct-AWQ-INT4
