testset_id,article_id,par_index,group,text_block_en,label_robin,label_marmee,notes_robin,notes_marmee,human_consensus_label,final_human_label
24,632712a23dd49b919c1a034c,18,UKR,"Was genau ist 2022 anders als 2014?

Der bulgarische Politikwissenschaftler Ivan Krastev hat auf eine entsprechende Frage gesagt: Der Unterschied ist, dass die [Gruppe 1] sich jetzt gewehrt haben. Hätten die [Gruppe 1] sich wieder nicht gewehrt, hätte der Westen wieder beigedreht. Das hat, auch wenn es glücklicherweise nicht beweiskräftig ist, eine hohe Plausibilität. Die wesentliche Veränderung ist nicht die Aggression, die hat vorher stattgefunden, sondern die Wahrnehmung einer Aggression, weil die Angegriffenen gesagt haben: Ab sofort nehmen wir das nicht mehr hin.

Und der Westen hat mitgezogen.",NO_CRIME_FRAME,NO_CRIME_FRAME,sich wehren ,,NO_CRIME_FRAME,NO_CRIME_FRAME
25,632712b93dd49b919c22e06e,8,,"2020 - US-Präsident Donald Trump stoppt die Zahlungen an die Weltgesundheitsorganisation (WHO). Sie stehe unter dem Einfluss Chinas und habe zu spät vor der Corona-Gefahr gewarnt, behauptet er. Die USA sind der größte Geldgeber der WHO.

2012 - Radikalislamische [Gruppe 1] verteilen in Dutzenden deutschen Städten kostenlose Koran-Exemplare. Dahinter steht das Netzwerk ""Die wahre Religion"" um den Prediger Ibrahim Abou Nagie. Die Aktion wird von Politikern heftig kritisiert.

2007 - Die weltberühmte Olympiaschanze von Garmisch-Partenkirchen wird vor den Augen Tausender Zuschauer gesprengt, um einer neuen",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME
26,63355179a392ade28404fd41,2,RUS,"Seit mehr als sieben Monaten erreicht uns Tag für Tag eine Kriegsberichterstattung aus der Ukraine, die sich die russischen Aggressoren zunächst in einem „Blitzkrieg“, später in einem Ermüdungskrieg aneignen wollten. Egal, wie deprimierend oder hoffnungsvoll die Kriegsberichte stimmen können, eines haben sie alle gemein: Sie sind Zeugnisse des blanken Horrors.

Und es ist die schreckliche Bestätigung dessen, dass auch nach den Jahrzehnten der Vergangenheitsbewältigung in Europa Menschen auf diesem Kontinent, in diesem Falle [Gruppe 1], nach wie vor bereit sind, unheimliche Gräueltaten zu begehen. Man ist erschrocken, auch wenn man es spätestens seit 2014 hätte besser wissen müssen.

Immer wieder ist man mit Szenen konfrontiert, in denen die Kriegsherren den versammelten Bürgern versprechen, dass ihnen nichts passieren werde. Und dass diejenigen, die gehen wollen, das natürlich dürften, man sogar bereit wäre, für sie Busse und Lastwagen für den Transport zu stellen. Dann aber geht das Schlachten los. Schon am Folgetag beginnen die Hinrichtungen.",NO_CRIME_FRAME,NO_CRIME_FRAME,war,,NO_CRIME_FRAME,NO_CRIME_FRAME
27,632712a23dd49b919c1a290d,9,RUS,"Die Firma soll demnach schon 2019 versucht haben, die Panzer an die Ukraine zu verkaufen. Damals hatte das Ministerium allerdings den Verkauf nicht erlaubt. Für Rüstungsgüter, die ursprünglich für die Bundeswehr hergestellt wurden, muss auch bei einem Weiterverkauf immer eine Genehmigung durch die Bundesregierung erteilt werden. Auch nach Ausbruch des Krieges hatte die Bundesregierung bisher keine Panzer oder Artillerie an die Ukraine geliefert. Die Panzer können allerdings nicht sofort verschickt werden, da sie zuvor noch instandgesetzt werden müssen. Dies wird laut dem Bericht einige Wochen dauern.

""Uns gehen die Worte aus"": [Gruppe 1] sollen Hilfskonvoi geplündert habenRobert Habeck: Ohne MistLambrechts Salamitaktik: Das Rätsel um deutsche Waffenlieferungen

Zuletzt hieß es in mehreren Medienberichten, dass die Bundesregierung eine weitere Waffenlieferung an die Ukraine vorbereite. Demnach wurde eine Liste zusammengestellt, die Rüstungsgüter im Wert von 300 Millionen Euro enthielten. Laut ""Welt"" war die Ukraine allerdings nicht über die Planungen der Bundesregierung informiert. ""Es ist zu befürchten, dass Waffen, die in dieser Phase des Krieges besonders gebraucht werden, nicht auf der Liste stehen"", hieß es aus Kiewer Regierungskreisen.",NO_CRIME_FRAME,NO_CRIME_FRAME,war/propaganda,,NO_CRIME_FRAME,NO_CRIME_FRAME
28,632712b33dd49b919c20a363,8,AFG,"Die Zeugin sagte weiter, der Vater der 34-Jährigen, die sie in einer Flüchtlingsunterkunft kennengelernt hatte, habe nach der Scheidung nicht mehr mit ihr gesprochen. „Du bist geschieden, du bist nicht mehr meine Tochter“, habe der in Afghanistan lebende Mann nach Berichten der 34-Jährigen erklärt. Ihre Mutter dagegen habe den Kontakt nicht abgebrochen. Die Heirat sei vom Vater eingefädelt worden, habe die 34-Jährige berichtet. „Sie sagte, ihr Mann habe sie oft geschlagen, sie habe ihn nicht heiraten wollen.“

Auf Nachfragen der Richter erklärte die Zeugin weiter, wenn eine afghanische Frau geschieden sei, werde von vielen [Gruppe 1] keine außereheliche Beziehung akzeptiert. „Erneut heiraten, das geht, aber keinen Freund“, so die Frau. Ihr sei berichtet worden, dass einer der angeklagten Brüder gegen den Freund seiner Schwester ein Messer gezogen und ihn bedroht habe. Die Brüder hätten „ihre Ehre verletzt gesehen“. Der Prozess wird am 11. März (9.15 Uhr) fortgesetzt. dpa",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
29,639718d29be23c517b04d3de,5,USA,"Wegen eines Mordes im Berliner Tiergarten sitzt ein [Andere Gruppe] in deutscher Haft. Wie jetzt bekannt wurde, hat Moskau offenbar versucht, den Mann im Zuge der Verhandlungen um die US-Basketballerin Brittney Griner freizubekommen.

Im Zuge der Verhandlungen über die Freilassung der US-amerikanischen Basketballspielerin Brittney Griner und eines weiteren [Gruppe 1] soll Russland nach US-Angaben die Überstellung des verurteilten [Andere Gruppe] im sogenannten Tiergartenmordfall gefordert haben. „Sie haben die Übergabe eines Mannes (...) gefordert, eines Mörders, der in Deutschland in Haft sitzt“, sagte der Kommunikationsdirektor des Nationalen Sicherheitsrats, John Kirby, dem US-Sender ABC News am Sonntag.

Dies sei von den USA aber nicht als ernsthaftes Gegenangebot betrachtet worden. Schließlich könne sich Washington nicht einmischen, wenn sich der Mann nicht in US-Gewahrsam befinde. Bereits im Juli hatte es Berichte gegeben, nach denen Russland den USA die Forderung über informelle Geheimdienstkanäle unterbreitet haben soll. Das Ersuchen war den Berichten zufolge unter anderem als problematisch eingestuft worden, weil der heute 57-Jährige in Deutschland im Gefängnis sitzt.",NO_CRIME_FRAME,NO_CRIME_FRAME,unsure bc is in prison ,,NO_CRIME_FRAME,NO_CRIME_FRAME
30,635dbf9ed475b1af680a355e,3,RUS,"Der neue ukrainische Botschafter in Deutschland, Oleksii Makeiev, hat Deutschland davor gewarnt, russische Kriegsdienstverweigerer aufzunehmen.

„Da fliehen junge Männer, die nichts bereuen, sich trotzdem vor dem Militärdienst drücken wollen und am Ende Russlandfahnen schwenkend in Autokorsos durch deutsche Städte fahren“, sagte Makeiev der Bild am Sonntag. „Diese [Gruppe 1] sind ein Sicherheitsrisiko, nicht nur für Deutschland, sondern auch für alle jungen [Andere Gruppe] mit ihren Kindern, die am Ende in Flüchtlingsunterkünften diesen Männern gegenübersitzen müssten. Es wäre falsch von Deutschland, russische Deserteure aufzunehmen.“

Gleichzeitig bekräftigte Makeiev die Ablehnung von Verhandlungen mit dem russischen Präsidenten Wladimir Putin. „Wir werden mit Putin keine Verhandlungen führen“, sagte Makeiev. „Unsere Verhandlungen der vergangenen acht Jahre haben dazu geführt, dass nicht mehr sieben, sondern 20 Prozent unseres Territoriums unter russischer Besatzung stehen.“ Tausende [Andere Gruppe] seien seit Verhandlungsbeginn vor acht Jahren von [Gruppe 1] getötet, unzählige vergewaltigt und gefoltert worden. „Wie viele Butschas müssen wir der Welt noch zeigen, damit allen klar wird, dass man mit den [Gruppe 1] nicht reden kann?“",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
31,6328451d66c85a49df06fca3,18,,"Inzwischen drängten sich Zehntausende in Panik am Kai. Manche versuchten, die Schiffe schwimmend zu erreichen und ertranken, andere wurden Opfer der Schüsse, die [Andere Gruppe] in die Menge abfeuerten. Schließlich siegte an Bord die Humanität über Befehle und Staatsräson. Der Kapitän der „Iron Duke“, der bis dahin großen Wert auf die Dinner-Etikette gelegt hatte, schickte seine Boote an Land, wo sich inzwischen „die Toten auf den Straßen stapelten und der Gestank menschlichen Fleisches drehte einem den Magen um“ (Charles Howes). Weitere Kapitäne nahmen sich ein Beispiel und nahmen [Andere Gruppe] an Bord.

Zu einem Helden der Stunde wurde der Pfarrer Asa Jennings vom amerikanischen YMCA. Er hatte sich der Flucht der [Andere Gruppe] nicht angeschlossen und konnte nun seine Landsleute auf den Schiffen überreden, ihn zu unterstützen. Eine Villa am Hafen wurde zum Safe House, über dem die US-Flagge wehte. Nachdem er sich zum „Präsidenten des Amerikanischen Hilfskomitees“ ernannt hatte, nahm er Verhandlungen mit [Andere Gruppe] und [Andere Gruppe] auf. Darin gelang es ihm, die Erlaubnis zum Einsatz der Transporter zu bekommen, die die griechischen Truppen zuvor evakuiert hatten und die nach wie vor bei der Insel Lesbos lagen. Unter dem Schutz amerikanischer Zerstörer durften diese Schiffe in den Hafen von Smyrna einlaufen, wo sie innerhalb von elf Tagen 350.000 Menschen – [Andere Gruppe], [Gruppe 1] und [Andere Gruppe] – evakuieren konnten.

Von weiten Teilen Smyrnas blieben nur rauchende Ruinen",NO_CRIME_FRAME,NO_CRIME_FRAME,,,NO_CRIME_FRAME,NO_CRIME_FRAME
32,6327127d3dd49b919c0a68dc,5,JUDE,"Fr., 03.06.2022, 11.55 Uhr

Paraden von Homosexuellen sind in Israel eigentlich nichts Ungewöhnliches mehr, doch in der konservativen Hauptstadt Jerusalem gibt es immer wieder Proteste gegen den bunten Aufzug. 2015 wurde sogar eine Teilnehmer von einem ultraorthodoxen [Gruppe 1] erstochen.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
33,6327129e3dd49b919c185756,8,ARAB,"Bereits am vorigen Dienstag hatte es einen Anschlag in der Wüstenstadt Beer Schewa im Süden Israels gegeben. Dabei waren vier Menschen Opfer eines Messerattentäters geworden. Am Sonntag wurden bei einem Angriff von zwei mit Gewehren bewaffneten Männern in Hadera in Zentralisrael zwei jungen Grenzpolizisten getötet und mehrere weitere Menschen verletzt worden. Auch in diesen beiden Fällen wurden die Attentäter an den Tatorten getötet. Die Angreifer waren jeweils arabische [Andere Gruppe], die sich zum sogenannten Islamischen Staat bekannt hatten. Ob es eine direkte Verbindung zwischen den Fällen gibt, ist bislang unklar.

Die Stimmung in Israel ist nach den drei Anschlägen aufgeheizt. Am Tatort in Bnei Brak riefen Schaulustige ""Rache"" und ""Tod den [Gruppe 1]"". Einige schmähten Premierminister Naftali Bennett als ""Schwächling"", in dessen heterogener Acht-Parteien-Koalition auch eine arabische Partei sitzt. Bennett, der sich mit einer Corona-Infektion in Quarantäne befindet, rief noch am späten Dienstagabend eine Runde von Ministern und Sicherheitsexperten zu einer Krisensitzung zusammen.",NO_CRIME_FRAME,NO_CRIME_FRAME,Victim,,NO_CRIME_FRAME,NO_CRIME_FRAME
34,632712a23dd49b919c1a1f31,5,GEO,"""Ich kann nicht beurteilen, wer den Druck gemacht hat. Ich sehe nur, dass von Anfang an nur eine Version immer im Gespräch war"", sagte er der Deutschen Presse-Agentur mit Blick auf die Einschätzung des Gerichts, dass staatliche Stellen in Russland den Mord in Auftrag gegeben haben. ""Es gab sehr viel Lärm um diesen Prozess. Es gab aber keine überzeugenden Beweise für eine Verwicklung staatlicher russischer Stellen in den Mord.""

Netschajew bekräftigte auch die Vorwürfe, die der russische Präsidenten Wladimir Putin bereits vor zwei Jahren gegen das Mordopfer - einen [Gruppe 1] tschetschenischer Abstammung - erhoben hat. ""Präsident Putin hat gesagt, er sei ein Terrorist, er stecke bis zu den Ellenbogen im Blut"", sagte er. Indirekt kritisierte Netschajew auch, dass der Mann sich in Deutschland aufhalten durfte. ""Der getötete Mann hat viele Menschen auf dem Gewissen und er hatte deswegen natürlich auch viele Feinde. Er hat ein Domizil in Deutschland gefunden - trotz all seiner Sünden und Verbrechen - und wurde ermordet."" Staatliche russische Stellen hätten damit aber nichts zu tun.

Erstes Todesopfer: Über 100 Schülerinnen in Iran vergiftet""Sind noch nicht so weit, es anzukündigen"": Mit 81: Biden will 2024 erneut antretenTödliche Schüsse bei Anti-Rassismus-Demo: Top-Republikaner will Mörder begnadigen",CRIME_FRAME_NEG,CRIME_FRAME_NEG,!Victim but killer,,CRIME_FRAME_NEG,NO_CRIME_FRAME
35,632712b03dd49b919c1f3f29,3,ISLMST,"Berlin. Spätes Erwachen: der Berliner Vize-CDU-Chef Falko Liecke befürchtet einen wachsenden Einfluß von [Gruppe 1] auf den Schulhöfen und in Brennpunkt-Vierteln. In einem Buch beschreibt Liecke, wie junge Mädchen unters Kopftuch gezwungen werden. Er verlangt, daß radikale muslimische Verbände kein Steuergeld mehr bekommen.

Liecke, der Sozialstadtrat von Neukölln ist, warnt mit Nachdruck vor dem Einfluß von [Gruppe 1] und „Kopftuchaktivisten“. Das Kopftuch sei „nicht zwingend ein religiöses Symbol, aber durchaus ein politisches“, schreibt Liecke in seinem Buch „Brennpunkt Deutschland. Armut, Gewalt, Verwahrlosung – Neukölln ist erst der Anfang“, das am Freitag erschien und in dem es um soziale Probleme, Kriminalität und Extremismus geht. In erster Linie sei das Kopftuch ein Symbol für die „Ungleichwertigkeit von Mann und Frau“ und reduziere Frauen „auf eine rein sexuelle Funktion, die es zu verhüllen gelte“.

Liecke betont: wer als „Kopftuchaktivistin“ agiere, vertrete einen „fundamentalen, antifeministischen und politischen Islam“, der im Widerspruch zu Freiheit und Demokratie stehe. Frauen ohne Kopftuch und Mädchen würden in Teilen Neuköllns von der lauten Minderheit der Befürworter massiv unter Druck gesetzt, argumentiert Liecke. In einer Grundschule nahe der vom Verfassungsschutz beobachteten Al-Nur-Moschee würden immer mehr Mädchen bereits im Alter von acht, neun oder zehn Jahren mit Kopftüchern gesehen. Und in Jugendeinrichtungen würden Regenbogenflaggen heruntergerissen, Lehrerinnen in Hosen würden angefeindet, Zwangsehen seien ein großes Problem. Zugleich würden Vereine und Verbände aus dem Bereich des politischen Islams vom Berliner Senat mit Steuergeld gefördert.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,,CRIME_FRAME_NEG,CRIME_FRAME_NEG
36,632712833dd49b919c0cedf3,8,KURD,"Dem IS spielen die Entwicklungen in der Region in die Hände

Die Ablenkung durch den Krieg in Osteuropa ist nicht das einzige Problem für den westlichen Antiterrorkampf. Dem IS spielen auch die Entwicklungen in seinem Kernland in der Levante in die Hände. Die Terrororganisation profitiert davon, dass dort der Staatszerfall voranschreitet und die wirtschaftliche Not der Bevölkerung zunimmt. In Syrien ist die Lage besonders dramatisch. Machthaber Assad presst sein geschundenes Land weiter unerbittlich aus, zugleich sind seine Sicherheitskräfte ausgeblutet. Im Nordosten, der von kurdischen Kräften kontrolliert wird, herrscht neben wirtschaftlicher Not auch Unmut in der arabischen Bevölkerung über die Dominanz der [Gruppe 1]. Der IS nutzte das schon aus, als er Ende Januar in Hassakeh ein behelfsmäßiges Gefängnis angriff und die Stadt über Tage ins Chaos stürzte.

Im Irak wiederum läuft zwar gerade eine groß angelegte Militäroperation gegen den IS, aber die Politik ist zugleich gelähmt von inneren Machtkämpfen. Und im Libanon, wo es länger vergleichsweise ruhig um den IS war, mehrten sich zuletzt beunruhigende Meldungen. Dutzende junger Männer aus den Armenvierteln der Hafenstadt Tripoli verschwanden; einige wurden als getötete IS-Kämpfer im Irak wiedergefunden. „Ich und meine Freunde hören immer wieder, dass Leute verschwinden, die arm sind. Einem Freund von mir wurden 2000 Dollar angeboten, um im Irak zu kämpfen“, berichtet ein junger Mann, der aus einem der dortigen Unterschichtenquartiere stammt.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,unsure if not war so no crime ,,CRIME_FRAME_NEG,NO_CRIME_FRAME
37,632712803dd49b919c0bd344,13,RUS,"Sumlenny nimmt die Argumentation auseinander: „Der Vorwurf, die ukrainische Armee baut ihre Kampfpositionen in der Nähe von Wohnhäusern aus, kann nicht halten. Es ist kein Krieg, in dem die russische Armee nur einfach um Territorium kämpft und wo die beiden Armeen einfach irgendwo außerhalb der Städte kämpfen könnten. Für die [Gruppe 1] geht es um Übernahme der Städte.“

Und: „Was mit den Zivilisten passiert, nachdem die [Gruppe 1] eine Stadt übernehmen, wissen wir aus Butscha und Irpin: Die Zivilisten werden vergewaltigt, gefoltert, exekutiert. Natürlich hat die ukrainische Armee ihre primäre Aufgabe, die Zivilisten zu schützen, und deswegen verteidigt die ukrainische Armee die Städte, auch in den Positionen, welche sich unmittelbar in den Städten befinden – zum Beispiel bei der Luftabwehr.“

Die Auflistung von Amnesty International: „Absurd!“",CRIME_FRAME_NEG,CRIME_FRAME_NEG,unsure bc war related ,,CRIME_FRAME_NEG,NO_CRIME_FRAME
38,6389cdcaf9d16e40a00c3b1c,9,,"Sich bei einem Kraftklub-Konzert in Berlin seiner politischen Überzeugungsätze zu vergewissern ist einfach. Hier gibt einem keiner auf die Fresse, wenn man ein Pullover mit Sea-Watch-Logo trägt. Und hier guckt einen auch keiner komisch an, wenn man im Gespräch mit Freunden gendert. Hier ist links sein ganz einfach. Auf dem Kraftklub-Song „Wittenberg ist nicht Paris“ heißt es dazu: „‚Nazis raus‘ ruft es sich leichter / Da wo es keine Nazis gibt“.

Wie das Leben in einer Stadt mit echten Nazis ist, weiß kaum jemand so gut wie die Mitglieder von Kraftklub, die da die Stellung halten und die demokratische Zivilgesellschaft unterstützten, wo es richtig unangenehm werden kann. AFD-Ergebnisse von über 20 Prozent, eine fest verankerte rechte Szenekultur und rassistische Parolen in der Kneipe und auf der Straße: Chemnitz hat nicht nur ein Imageproblem. Besonders frappierend deutlich wurde das 2018: Nachdem ein 23-jähriger [Andere Gruppe] einen Familienvater nach einem nächtlichen Streit mit Messerstichen tödlich verletzt hatte, instrumentalisierten Neonazis den Vorfall und riefen zu Demonstrationen auf, bei denen nicht nur der Hitlergruß gezeigt, sondern auch Jagd auf vermeintliche [Gruppe 1] und Andersdenkende gemacht wurde.

Bei Kraftklubs „Scheiß in die Disko“ bebt die Max-Schmeling-Halle",NO_CRIME_FRAME,NO_CRIME_FRAME,Victim,,NO_CRIME_FRAME,NO_CRIME_FRAME
