testset_id,group,text_block_en,final_human_label,fewshot_label,fewshot_explanation,fewshot_raw
186,ISLMST,"Die Ermittlungen und die Auswertung der beschlagnahmten Handys und Computer dauern an. Beteiligt daran ist auch die für Islamismus zuständige Abteilung des Berliner Landeskriminalamtes (LKA). Der Schwerpunkt der Einsätze sei Berlin, sagte ein Sprecher der Polizei. Dort gab es unter anderem eine Durchsuchung im Wedding.

Corona-Betrug: Bundesweite Razzien bei mutmaßlichen [Gruppe 1]

Erstmeldung vom 22. November 2022:",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG
**Explanation:** Der Absatz verknüpft die Gruppe explizit mit Ermittlungen, Durchsuchungen und mutmaßlichem Betrug („Corona-Betrug: Bundesweite Razzien bei mutmaßlichen [Gruppe 1]“), was als Verdacht und polizeiliche Maßnahmen gegen die Gruppe gewertet wird.","**Label:** CRIME_FRAME_NEG
**Explanation:** Der Absatz verknüpft die Gruppe explizit mit Ermittlungen, Durchsuchungen und mutmaßlichem Betrug („Corona-Betrug: Bundesweite Razzien bei mutmaßlichen [Gruppe 1]“), was als Verdacht und polizeiliche Maßnahmen gegen die Gruppe gewertet wird."
189,REFUG,"„Der Ehrliche darf nicht der Dumme sein“

Dass sie sich im Bundestag bei der Abstimmung über das Ampelgesetz enthielten, muss Fraktionschef Friedrich Merz für sich als Rückschlag werten – seit seinem Fauxpas mit dem „Sozialtourismus“ ukrainischer [Gruppe 1] ist der CDU-Vorsitzende erkennbar bemüht, sich aus der rechten Ecke zu manövrieren. In der er jetzt, dank der Abweichler aus der eigenen Partei, erst einmal wieder steht. 

Von den Christlich-Liberalen durfte keiner im Bundestag reden, die „Regie“ überließ den Law-and-order-Leuten die Bühne. Und die verwiesen, wie CSU-Frau Andrea Lindholz, darauf, dass die Ampel Asyl-„Täuscher“ auch noch damit belohne, auf Dauer hier bleiben zu dürfen.",NO_CRIME_FRAME,CRIME_FRAME_NEG,"Der Text verknüpft die Gruppe explizit mit dem Vorwurf der **„Asyl-Täuschung“** (implizit eine Straftat oder Täuschungshandlung im Kontext von Asylverfahren) und stellt dies als Problem der öffentlichen Sicherheit („belohne, auf Dauer hier bleiben zu dürfen“) dar, was eine negative Sicherheitsrahmung impliziert.","Label: **CRIME_FRAME_NEG**
Explanation: Der Text verknüpft die Gruppe explizit mit dem Vorwurf der **„Asyl-Täuschung“** (implizit eine Straftat oder Täuschungshandlung im Kontext von Asylverfahren) und stellt dies als Problem der öffentlichen Sicherheit („belohne, auf Dauer hier bleiben zu dürfen“) dar, was eine negative Sicherheitsrahmung impliziert."
191,ASYL,"Italiens Rechtspolitikerin Giorgia Meloni sorgt mit der Verbreitung eines Videos über eine angebliche Vergewaltigung für viel Kritik. Während sie den Clip nutzt, um Wahlversprechen abzugeben, wird ihr etwa die Instrumentalisierung von Verbrechen vorgeworfen.

Mailand. Die in Umfragen führende italienische Rechtspolitikerin Giorgia Meloni hat mit der Verbreitung eines Videos über eine angebliche Vergewaltigung für Furore gesorgt. Meloni retweetete am Sonntagabend verpixelte Aufnahmen von einer Nachrichtenwebseite, die den Angaben zufolge zeigen, wie ein 27 Jahre alter [Gruppe 1] aus Guinea eine [Andere Gruppe] vergewaltigt. Die Schreie der Frau sind zu hören.

Meloni twitterte, man könne zu dieser scheußlichen Gewalttat durch einen [Gruppe 1] am helllichten Tag in Piacenza nicht schweigen. „Eine Umarmung für diese Frau. Ich werde alles tun, um die Sicherheit in unseren Städten wiederherzustellen“, schrieb die Vorsitzende der auch im Neofaschismus wurzelnden Partei Brüder Italiens.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"Der Text verknüpft explizit einen mutmaßlichen Täter der Gruppe [Gruppe 1] mit einer konkreten Straftat (Vergewaltigung) und stellt die Verbreitung der Vorwürfe als Sicherheitsproblem dar, das politische Maßnahmen rechtfertigt.","Label: **CRIME_FRAME_NEG**
Explanation: Der Text verknüpft explizit einen mutmaßlichen Täter der Gruppe [Gruppe 1] mit einer konkreten Straftat (Vergewaltigung) und stellt die Verbreitung der Vorwürfe als Sicherheitsproblem dar, das politische Maßnahmen rechtfertigt."
193,GRC,"Spionage-Verdacht auch im Ausland

Erst Anfang der Woche hatte das österreichische Innenministerium mitgeteilt, ein 39-jähriger [Gruppe 1] sei als mutmaßlicher Spion des russischen Militärgeheimdienstes GRU enttarnt worden. Der Mann russischer Abstammung stehe im Verdacht, Informationen zu politischen und gesellschaftlichen Diskursen in Österreich im Zusammenhang mit dem russischen Angriffskrieg auf die Ukraine geliefert zu haben.

Beim BND selbst war zuletzt ein sogenannter Maulwurf – ein Doppelagent – im Jahr 2014 aufgeflogen. Zwei Jahre später war der Mann vom Münchner Oberlandesgericht wegen jahrelanger Spionage vor allem für den US-Geheimdienst CIA zu acht Jahren Haft verurteilt worden. Der damals 32-Jährige wurde des Landesverrats und der Verletzung von Dienstgeheimnissen schuldig gesprochen.",CRIME_FRAME_NEG,NO_CRIME_FRAME,"Die Gruppe wird zwar mit einem mutmaßlichen Spionageverdacht verbunden, jedoch findet die Handlung **ausschließlich im Ausland** (Österreich) statt, und es wird **kein expliziter Bezug zur deutschen inneren Sicherheit** hergestellt. Zudem handelt es sich um einen **geopolitischen Konflikt** (russischer Angriffskrieg auf die Ukraine), der nicht als Bedrohung der deutschen Sicherheit dargestellt wird.","Label: **NO_CRIME_FRAME**

Explanation: Die Gruppe wird zwar mit einem mutmaßlichen Spionageverdacht verbunden, jedoch findet die Handlung **ausschließlich im Ausland** (Österreich) statt, und es wird **kein expliziter Bezug zur deutschen inneren Sicherheit** hergestellt. Zudem handelt es sich um einen **geopolitischen Konflikt** (russischer Angriffskrieg auf die Ukraine), der nicht als Bedrohung der deutschen Sicherheit dargestellt wird."
195,JUDE,"RIAS Hessen erklärte, dass die antisemitische Broschüre vom algerischen Kollektiv „Presence des Femmes“ stammt. Dabei werden die antisemitischen Bildchen von Erklärungen begleitet, die dem jüdischen Staat seine Daseinsberechtigung absprechen. Mehr noch: Sie enthalten Auszüge aus einem Heft, das von einem palästinensischen Terroristen der sogenannten „Volksfront zur Befreiung Palästinas“ (PFLP) geschrieben wurde.

Eine antisemitische Karikatur in einer Broschüre des „Archives of Women's Struggle in Algeria“. Unter anderem rammt eine blonde Frau einem hakennasigen [Gruppe 1] das Knie in den Unterleib. Rechts im Hintergrund wird durch Füße angedeutet, wie ein [Gruppe 1] eine arabische Person vergewaltigt

Naas: „Die Documenta ist nun endgültig zum Schrecken ohne Ende geworden. Es wird Zeit endlich die Reißleine zu ziehen."" Nach dem Abgang der ehemaligen Documenta-Chefin Sabine Schormann (60) erklärte der neue Chef Alexander Fahrenholtz, dass die Documenta „als Ausstellung auf einem hervorragenden Kurs ist“. Naas: “Offensichtlich führt dieser Weg endgültig in den Abgrund.“",NO_CRIME_FRAME,NO_CRIME_FRAME,"Der Text beschreibt eine **fiktionale, kulturelle Darstellung** (Karikaturen in einer Broschüre) und verknüpft die Gruppe nicht explizit mit realer Kriminalität, Sicherheit oder Terrorismus in Deutschland. Die Erwähnung der PFLP (ein palästinensischer Terrorismus-Verdacht) bezieht sich auf einen **außerhalb Deutschlands stattfindenden Konflikt** ohne direkten Bezug zur deutschen inneren Sicherheit. Zudem wird die Gruppe hier als **Opfer von antisemitischer Propaganda** dargestellt, nicht als Täter oder Sicherheitsrisiko.","Label: **NO_CRIME_FRAME**

Explanation: Der Text beschreibt eine **fiktionale, kulturelle Darstellung** (Karikaturen in einer Broschüre) und verknüpft die Gruppe nicht explizit mit realer Kriminalität, Sicherheit oder Terrorismus in Deutschland. Die Erwähnung der PFLP (ein palästinensischer Terrorismus-Verdacht) bezieht sich auf einen **außerhalb Deutschlands stattfindenden Konflikt** ohne direkten Bezug zur deutschen inneren Sicherheit. Zudem wird die Gruppe hier als **Opfer von antisemitischer Propaganda** dargestellt, nicht als Täter oder Sicherheitsrisiko."
198,UKR,"4.33 Uhr: Einer Gruppe gefangener ukrainischer Verteidiger des Stahlwerks Asowstal in Mariupol droht vor einem Gericht der von Russland kontrollierten Separatistenregion Donezk die Todesstrafe. In dem Strafprozess forderte die Staatsanwaltschaft am Montag die Höchststrafe, wie die offizielle Nachrichtenagentur der sogenannten Volksrepublik Donezk meldete. Ein Urteil solle am Mittwoch fallen.

Den Angeklagten, deren genaue Zahl nicht genannt wurde, werde die Tötung von mehr als 100 Menschen zur Last gelegt. Die [Gruppe 1] gehörten zu einer Gruppe von Neonazis, die in dem nationalistischen Regiment Asow als eigene Einheit für Überfälle und Sabotage gedient hätten. In der ukrainischen Öffentlichkeit wird die Gruppe »Bären« genannt, in der russischen Presse ist von »Bären SS« die Rede.

US-Gericht billigt Beschlagnahmung von Airbus-Jet von Oligarchen",NO_CRIME_FRAME,NO_CRIME_FRAME,"Die Straftaten und Bedrohungen finden außerhalb Deutschlands statt, und es wird kein expliziter Bezug zur deutschen inneren Sicherheit hergestellt. Zudem handelt es sich um einen Kriegskontext mit staatlicher Repression durch eine ausländische Macht.","Label: **NO_CRIME_FRAME**
Explanation: Die Straftaten und Bedrohungen finden außerhalb Deutschlands statt, und es wird kein expliziter Bezug zur deutschen inneren Sicherheit hergestellt. Zudem handelt es sich um einen Kriegskontext mit staatlicher Repression durch eine ausländische Macht."
199,GBR,"Die UNFICYP untersuche den Vorfall, sagte deren Sprecher am Montag der Nachrichtenagentur AFP. Türkisch-zyprischen Medien zufolge waren die beiden [Gruppe 1] in der vergangenen Woche im Ferienort Famagusta betrunken mit zwei gemieteten Jet-Skis gefahren, die anschließend sanken.

[Gruppe 1] weigerten sich wohl Personalien anzugeben und rasten davon",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"Die Gruppe wird explizit mit einer mutmaßlichen Straftat (Betrug mit Jet-Skis, Weigerung, Personalien anzugeben, Flucht) und Ermittlungen (UNFICYP-Untersuchung) verknüpft, was eine direkte Verbindung zu kriminellem Verhalten und Sicherheitsrelevanz herstellt.","Label: **CRIME_FRAME_NEG**

Explanation: Die Gruppe wird explizit mit einer mutmaßlichen Straftat (Betrug mit Jet-Skis, Weigerung, Personalien anzugeben, Flucht) und Ermittlungen (UNFICYP-Untersuchung) verknüpft, was eine direkte Verbindung zu kriminellem Verhalten und Sicherheitsrelevanz herstellt."
201,JUDE,"Dozo war begeisterter Nationalsozialist und zutiefst überzeugter Judenhasser. Im Dezember 1943 schrieb Dozo auf Deutsch einen Brief an Himmler, dass es „uns Muselmanen“ eine „Ehre“ sei, „unser Leben im Kampfe für den großen Führer Adolf Hitler und das Neue Europa“ einzusetzen.

Der Divisions-Imam Dozo stimmte vollkommen mit den Zielen des National-Sozialismus überein. 1943 schrieb er in einem Beitrag für die „Handzar“-Zeitschrift, dass Europa von seinen „Feinden“ mit Hilfe der SS befreit werden müsse. Als diese „Feinde“ benannte er konkret [Gruppe 1], Freimaurer, Kapitalisten und Kommunisten. Dozo zeigte sich überzeugt, dass die SS eine „bessere Zukunft für Europa bauen“ werde.

Husein Dozo leitete auch das Imam-Institut im brandenburgischen Guben, das von der SS zur Schulung des geistlichen Personals gegründet worden war. Bei der Eröffnung am 21. April 1944 sprach erst der berüchtigte Großmufti von Palästina, Amin al-Husseini, der auch SS-Gruppenführer war, und dann Militär-Imam Husein Dozo. Er bekräftigte, dass das Institut die „freundlichen Bande zwischen der islamischen Welt und dem nationalsozialistischen Deutschland weiter stärken“ werde. Die Imame seien bereit, „unsere größten Anstrengungen auszuweiten, um die Neue Ordnung zu verwirklichen“.",NO_CRIME_FRAME,CRIME_FRAME_NEG,"**Label:** CRIME_FRAME_NEG

**Explanation:** Der Text verknüpft die Gruppe explizit mit **ideologischer Unterstützung, Legitimation und aktiver Beteiligung an nationalsozialistischer Gewaltpolitik** (z. B. SS-Kollaboration, antisemitische Propaganda, Kriegsbeteiligung), was als **Terrorismus- und Extremismusrahmen mit direkter Sicherheitsbedrohung** für das NS-Regime (und indirekt für dessen Opfer) gewertet wird. Die Gruppe wird hier als **politisch-ideologischer Akteur dargestellt, der Gewalt legitimiert und aktiv fördert** – ein klarer Fall von *CRIME_FRAME_NEG*.","**Label:** CRIME_FRAME_NEG

**Explanation:** Der Text verknüpft die Gruppe explizit mit **ideologischer Unterstützung, Legitimation und aktiver Beteiligung an nationalsozialistischer Gewaltpolitik** (z. B. SS-Kollaboration, antisemitische Propaganda, Kriegsbeteiligung), was als **Terrorismus- und Extremismusrahmen mit direkter Sicherheitsbedrohung** für das NS-Regime (und indirekt für dessen Opfer) gewertet wird. Die Gruppe wird hier als **politisch-ideologischer Akteur dargestellt, der Gewalt legitimiert und aktiv fördert** – ein klarer Fall von *CRIME_FRAME_NEG*."
202,RUS,"Es folgen Beispiele, um dies zu verdeutlichen:

[Gruppe 1] begehen Kriegsverbrechen in Kharkiv, oder man kann schreiben Kharkiv zweites Butscha.

Kharkiv von [Gruppe 1] schwer beschossen oder Kharkiv bebt im russischen Bombenhagel.",NO_CRIME_FRAME,NO_CRIME_FRAME,Die beschriebenen Handlungen finden außerhalb Deutschlands statt und beziehen sich auf Kriegshandlungen/Kriegsverbrechen ohne expliziten Bezug zur deutschen inneren Sicherheit oder deutschen Behörden.,"Label: **NO_CRIME_FRAME**
Explanation: Die beschriebenen Handlungen finden außerhalb Deutschlands statt und beziehen sich auf Kriegshandlungen/Kriegsverbrechen ohne expliziten Bezug zur deutschen inneren Sicherheit oder deutschen Behörden."
203,BGR,"Knobbe bestätigte, dass die Hauseingangstür zum Zeitpunkt des Eintreffens der Rettungskräfte am Unglückssonntag nicht verschlossen gewesen sei. So hätte im Prinzip jeder zuvor Zutritt gehabt . . .

Daraufhin erklärte die Botschafterin, dass selbst dann, wenn dem derzeit in Untersuchungshaft sitzenden 35-jährigen tatverdächtigen [Gruppe 1] schwere Brandstiftung und Mord(e) nachgewiesen werden könnten, der Vermieter ja nicht aus der Verantwortung raus sei . . .

Elena Radkova Shekerletova  informierte, dass sie von ihren Landsleuten gehört habe, dass der Tatverdächtige psychische Probleme gehabt haben soll.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label: CRIME_FRAME_NEG**
**Explanation:** Der Absatz verknüpft die **[Gruppe 1]** explizit mit einem **Tatverdächtigen in Untersuchungshaft**, der unter **Verdacht auf schwere Brandstiftung und Mord(e)** steht, sowie mit **Ermittlungen** („der derzeit in Untersuchungshaft sitzende tatverdächtige [Gruppe 1]“). Dies erfüllt die Kriterien für *CRIME_FRAME_NEG*, da die Gruppe direkt mit einer mutmaßlichen Straftat und polizeilichen Maßnahmen assoziiert wird.","**Label: CRIME_FRAME_NEG**
**Explanation:** Der Absatz verknüpft die **[Gruppe 1]** explizit mit einem **Tatverdächtigen in Untersuchungshaft**, der unter **Verdacht auf schwere Brandstiftung und Mord(e)** steht, sowie mit **Ermittlungen** („der derzeit in Untersuchungshaft sitzende tatverdächtige [Gruppe 1]“). Dies erfüllt die Kriterien für *CRIME_FRAME_NEG*, da die Gruppe direkt mit einer mutmaßlichen Straftat und polizeilichen Maßnahmen assoziiert wird."
204,MIGR,"Islamisierung (Symbolbild:Shutterstock)

Es gibt bestimmte heikle Tatsachen, die die meisten Menschen erst dann akzeptieren können, wenn sie sie entweder selbst am eigenen Leib oder zumindest bei Angehörigen erlebt haben, sprich: Sie glauben nur, was sie sehen/spüren (wobei selbst dann manche noch nicht der Wahrheit ins Auge sehen möchten). Vor allem trifft das auf „Solidar- und Gutmenschen” in ihrem Wunschdenken zu, die in Deutschland ganz besonders zahlreich sind. Dies betrifft etwa die potentielle Schädlich- oder Tödlichkeit der Corona-Impfung, die Unsinnigkeit der Energiewende sowie die Tatsache, dass [Gruppe 1] aus islamischen Ländern übermäßig oft kriminell werden. Letzteres soll hier genauer beleuchtet werden.

Obwohl es in Deutschland bzw. allgemein in westlichen Ländern mittlerweile am Fließband zu (Gruppen-) Vergewaltigungen, zu religiösen Gewaltverbrechen im öffentlichen Raum und vor allem zu oft tödlichen Messerstechereien (siehe hier oder hier) kommt, bei denen manchmal sogar Gliedmaßen oder gar Köpfe abgetrennt werden, von den endlosen Fällen von Sozialbetrug ganz zu schweigen, und obwohl kein Ende dieser verwerflichen Taten in Sicht ist, ist ein Großteil der autochthonen Bevölkerung noch immer der Meinung, dass es keinen Zusammenhang zwischen kulturell-religiöser Prägung und Verbrechensinzidenz gäbe. Sie meinen, dass all dies Einzelfälle und wir doch selbst letztlich schuld seien, weil wir doch diese armen, traumatisierten Wesen „islamophob“ behandelt haben oder hätten besser integrieren müssen. Auf weitere Plattitüden möchte ich an dieser Stelle nicht eingehen, all das haben wir alles schon bis zum Erbrechen geschrieben und gehört und es wird nicht besser, wenn man es zum hunderttausendsten Mal aufzählt.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,"**Label: CRIME_FRAME_NEG**
**Explanation:** Der Text verknüpft explizit **[Gruppe 1]** mit einer Reihe konkreter Straftaten (Vergewaltigungen, religiöse Gewaltverbrechen, Messerstechereien, Gliedmaßenabtrennungen, Sozialbetrug) und behauptet eine generelle, kulturell-religiös motivierte Kriminalitätsneigung der Gruppe, ohne diese Zuschreibungen zu relativieren oder als Einzelfälle zu entkräften.","**Label: CRIME_FRAME_NEG**
**Explanation:** Der Text verknüpft explizit **[Gruppe 1]** mit einer Reihe konkreter Straftaten (Vergewaltigungen, religiöse Gewaltverbrechen, Messerstechereien, Gliedmaßenabtrennungen, Sozialbetrug) und behauptet eine generelle, kulturell-religiös motivierte Kriminalitätsneigung der Gruppe, ohne diese Zuschreibungen zu relativieren oder als Einzelfälle zu entkräften."
