testset_id,group,text_block_en,final_human_label,cot_label,cot_reasoning,cot_explanation
196,HUN,"Es ist das erste Mal, dass die EU-Kommission diesen Schritt wegen Mängeln im Rechtsstaat eines EU-Landes vorschlägt.

Brüssel wirft [Gruppe 1] unter anderem Korruption, Interessenkonflikte und massive Probleme bei der öffentlichen Auftragsvergabe und der Parteienfinanzierung vor. Eine Gruppe um den rechtsnationalistischen Regierungschef Viktor Orbán (59) wird verdächtigt, sich zum Schaden des EU-Haushalts zu bereichern.

Das Geld aus dem EU-Haushalt sei in [Gruppe 1] nicht ausreichend vor Missbrauch geschützt, sagte Hahn. Gleichzeitig würdigte er die Zusagen, die die ungarische Regierung zuletzt gemacht hatte, um die bestehenden Unzulänglichkeiten zu beseitigen. „[Gruppe 1] hat sich tatsächlich bewegt“, sagte der [Andere Gruppe].",NO_CRIME_FRAME,NO_CRIME_FRAME,,"**Reasoning:**
1. **Taeter oder Opfer?** – Die Gruppe wird als **Täter** dargestellt (Verdacht auf Bereicherung, Korruption, Missbrauch von EU-Mitteln).
2. **Deutschland-Bezug?** – **Nein**, die Vorwürfe beziehen sich auf Ungarn und den EU-Haushalt, nicht auf Deutschland oder die deutsche Sicherheit.
3. **Erfolgreiche Sicherheitsmaßnahme?** – **Nein**, es geht um Kritik und Verdachtsfälle, nicht um Prävention oder Schutz.
4. **Explizite Bedrohung/Kriminalität in Deutschland?** – **Nein**, die Vorwürfe betreffen ein anderes EU-Land und haben keinen Bezug zur deutschen inneren Sicherheit.

**Label:** **NO_CRIME_FRAME**
**Explanation:** Die Gruppe wird zwar mit Korruption und Missbrauch in Verbindung gebracht, aber es handelt sich um einen **außerhalb Deutschlands** stattfindenden Verdachtsfall ohne Bezug zur deutschen Sicherheit oder Kriminalität."
197,AFR,"Er hatte Hausverbot und griff einen Security-Mann mit einem "" scharfen Gegenstand""  an: Nach einem schweren Zwischenfall im Hauptbahnhof ermittelt die Polizei gegen einen 29-jährigen [Andere Gruppe]. Der Tatvorwurf: versuchter Totschlag.

Laut Polizei forderte der Mitarbeiter des Sicherheitsdienstes den [Gruppe 1] am Sonnabend kurz nach 22.30 Uhr in der Westhalle auf, wegen des gegen ihn bestehenden Hausverbotes das Gebäude zu verlassen. Darauf habe der [Andere Gruppe] den Sicherheitsmann angegriffen und mehrfach in Richtung Kopf gestochen. Das Opfer erlitt Schnittverletzungen, die in einem Krankenhaus ambulant versorgt werden mussten. Mit Hilfe eines Kollegen konnte der Angreifer überwältigt werden. Ein Haftrichter erließ Haftbefehl wegen  versuchten Totschlages. Hinweise zur Tat bitte an die Kripo, Telefon 0341 96646666.F.D.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,"**Reasoning:**
1. **Täter oder Opfer?**
   Der Täter ist ein 29-jähriger Mitglied der **[Andere Gruppe]**, während die **[Gruppe 1]** als Opfer des Angriffs dargestellt wird (Sicherheitsmann, der angegriffen wurde).

2. **Bezug zu Deutschland oder deutscher Sicherheit?**
   Ja, der Vorfall ereignete sich im **Hauptbahnhof** (Deutschland), und die Polizei ermittelt wegen **versuchten Totschlags** – eine direkte Bedrohung der öffentlichen Sicherheit.

3. **Erfolgreiche Sicherheitsmaßnahme?**
   Nein, es geht um eine **Ermittlung und Festnahme** (Haftbefehl), nicht um eine erfolgreiche Prävention oder Sicherheitsverbesserung.

4. **Gruppe als Quelle von Bedrohung/Kriminalität?**
   Die **[Andere Gruppe]** wird explizit als **Täter** mit einer schweren Straftat (versuchter Totschlag) verknüpft, während **[Gruppe 1]** als Opfer erscheint.

---
**Label:** **NO_CRIME_FRAME**
**Explanation:** Die **[Gruppe 1]** ist **Opfer** des Angriffs und wird nicht mit Kriminalität oder Sicherheitsbedrohung verknüpft – der Täter gehört einer anderen Gruppe an."
198,UKR,"4.33 Uhr: Einer Gruppe gefangener ukrainischer Verteidiger des Stahlwerks Asowstal in Mariupol droht vor einem Gericht der von Russland kontrollierten Separatistenregion Donezk die Todesstrafe. In dem Strafprozess forderte die Staatsanwaltschaft am Montag die Höchststrafe, wie die offizielle Nachrichtenagentur der sogenannten Volksrepublik Donezk meldete. Ein Urteil solle am Mittwoch fallen.

Den Angeklagten, deren genaue Zahl nicht genannt wurde, werde die Tötung von mehr als 100 Menschen zur Last gelegt. Die [Gruppe 1] gehörten zu einer Gruppe von Neonazis, die in dem nationalistischen Regiment Asow als eigene Einheit für Überfälle und Sabotage gedient hätten. In der ukrainischen Öffentlichkeit wird die Gruppe »Bären« genannt, in der russischen Presse ist von »Bären SS« die Rede.

US-Gericht billigt Beschlagnahmung von Airbus-Jet von Oligarchen",NO_CRIME_FRAME,NO_CRIME_FRAME,,"**Reasoning:**
1. **Taeter oder Opfer?** – Die Gruppe wird als **Täter** dargestellt (Tötung von mehr als 100 Menschen, Sabotage, Überfälle).
2. **Deutschland-Bezug?** – **Nein**, das Ereignis spielt in der Ukraine (Mariupol, Donezk) und betrifft keine deutsche Sicherheit.
3. **Erfolgreiche Sicherheitsmaßnahme?** – **Nein**, es geht um einen Strafprozess und Todesstrafe, nicht um Prävention oder Schutz.
4. **Explizite Bedrohung/Kriminalität in Deutschland?** – **Nein**, der Kontext ist ein **Kriegskonflikt außerhalb Deutschlands** ohne Bezug zur deutschen inneren Sicherheit.

**Label:** NO_CRIME_FRAME
**Explanation:** Die Gruppe wird zwar als Täterin dargestellt, aber das Ereignis findet im **ukrainischen Kriegskontext** statt, ohne expliziten Bezug zur deutschen Sicherheit oder inneren Ordnung."
199,GBR,"Die UNFICYP untersuche den Vorfall, sagte deren Sprecher am Montag der Nachrichtenagentur AFP. Türkisch-zyprischen Medien zufolge waren die beiden [Gruppe 1] in der vergangenen Woche im Ferienort Famagusta betrunken mit zwei gemieteten Jet-Skis gefahren, die anschließend sanken.

[Gruppe 1] weigerten sich wohl Personalien anzugeben und rasten davon",CRIME_FRAME_NEG,NO_CRIME_FRAME,,"**Reasoning:**
1. Die Gruppe wird als **Täter** dargestellt (Weigerung, Personalien anzugeben, Flucht nach mutmaßlicher Straftat).
2. Das Ereignis findet **nicht in Deutschland** statt (Zypern), und es gibt **keinen expliziten Bezug zur deutschen Sicherheit**.
3. Es wird **keine Sicherheitsmaßnahme als Erfolg gerahmt** (nur Ermittlungen durch UNFICYP, keine deutsche Behörde).
4. Die Gruppe wird **nicht explizit als Quelle von Bedrohung/Kriminalität in Deutschland** dargestellt.

**Label:** NO_CRIME_FRAME
**Explanation:** Die Straftat (Betrug, Sachbeschädigung) findet außerhalb Deutschlands statt, ohne Bezug zur deutschen Sicherheit."
200,RUS,"[[Besorgniserregend: Nach dem Gespräch mit dem ukrainischen Außenminister im türkischen Antalya sagte Lawrow, die Ukraine arbeite mit US-Hilfe an biologischen Waffen. Für Experten ein böses Warnzeichen dafür, dass er den propagandistischen Boden für einen Einsatz genau solcher Waffen seitens der [Gruppe 1] vorbereiten könnte. ]]

[[Die nächste [Gruppe 1]-Lüge wäre damit schon geschrieben: Die [Andere Gruppe] hätten die Bomben selbst gezündet, um das den [Gruppe 1] in die Schuhe zu schieben, würde es dann heißen. ]]

[[Frühere Giftgas-Lügen]]",CRIME_FRAME_NEG,NO_CRIME_FRAME,,"**Reasoning:**
1. **Taeter oder Opfer?** – Die Gruppe wird als **mutmaßliche Täterin** propagandistisch dargestellt (biologische Waffen, Giftgas-Lügen, gezielte Falschzuschreibungen).
2. **Bezug zu Deutschland?** – **Nein**, der Kontext ist ein **geopolitischer Konflikt (Ukraine-Krieg)** ohne expliziten Bezug zur deutschen Sicherheit.
3. **Erfolgreiche Sicherheitsmaßnahme?** – **Nein**, es geht um **Propaganda und Falschzuschreibungen**, nicht um Prävention oder Schutz.
4. **Explizite Bedrohungsdarstellung?** – **Ja**, aber **nur im Kontext eines ausländischen Krieges** (kein Bezug zu innerdeutscher Sicherheit).

---
**Label:** **NO_CRIME_FRAME**
**Explanation:** Die Gruppe wird zwar als vermeintliche Täterin in einem **ausländischen Kriegskontext** dargestellt, aber ohne Bezug zur deutschen Sicherheit oder inneren Ordnung. Kriegshandlungen und geopolitische Konflikte fallen unter **NO_CRIME_FRAME**, selbst wenn die Gruppe als Akteurin genannt wird."
201,JUDE,"Dozo war begeisterter Nationalsozialist und zutiefst überzeugter Judenhasser. Im Dezember 1943 schrieb Dozo auf Deutsch einen Brief an Himmler, dass es „uns Muselmanen“ eine „Ehre“ sei, „unser Leben im Kampfe für den großen Führer Adolf Hitler und das Neue Europa“ einzusetzen.

Der Divisions-Imam Dozo stimmte vollkommen mit den Zielen des National-Sozialismus überein. 1943 schrieb er in einem Beitrag für die „Handzar“-Zeitschrift, dass Europa von seinen „Feinden“ mit Hilfe der SS befreit werden müsse. Als diese „Feinde“ benannte er konkret [Gruppe 1], Freimaurer, Kapitalisten und Kommunisten. Dozo zeigte sich überzeugt, dass die SS eine „bessere Zukunft für Europa bauen“ werde.

Husein Dozo leitete auch das Imam-Institut im brandenburgischen Guben, das von der SS zur Schulung des geistlichen Personals gegründet worden war. Bei der Eröffnung am 21. April 1944 sprach erst der berüchtigte Großmufti von Palästina, Amin al-Husseini, der auch SS-Gruppenführer war, und dann Militär-Imam Husein Dozo. Er bekräftigte, dass das Institut die „freundlichen Bande zwischen der islamischen Welt und dem nationalsozialistischen Deutschland weiter stärken“ werde. Die Imame seien bereit, „unsere größten Anstrengungen auszuweiten, um die Neue Ordnung zu verwirklichen“.",NO_CRIME_FRAME,CRIME_FRAME_NEG,,"**Reasoning:**
1. **Taeter oder Opfer?** – Die Gruppe wird als **Unterstützer und Ideologe** einer gewaltorientierten, rassistischen und extremistischen Ideologie (NS-Ideologie, Antisemitismus, Kollaboration mit dem NS-Regime) dargestellt. Sie wird nicht als Opfer, sondern als **aktive Akteurin** in einem System der Gewaltlegitimation und politischen Unterdrückung gezeigt.
2. **Bezug zu Deutschland?** – **Ja**, explizit: Die Gruppe wird mit der **NS-Zeit in Deutschland** verknüpft (z. B. Imam-Institut in Brandenburg, Zusammenarbeit mit der SS, Briefe an Himmler, SS-Gruppenführer al-Husseini als Redner). Die „Neue Ordnung“ und die „Befreiung Europas“ beziehen sich auf das nationalsozialistische Deutschland.
3. **Sicherheitsmassnahme als Erfolg?** – Nein, es geht nicht um Prävention oder Sicherheitserfolge, sondern um **ideologische Unterstützung und Legitimation von Gewalt** durch die Gruppe.
4. **Gruppe als Quelle von Bedrohung/Kriminalität?** – **Ja**, die Gruppe wird als **ideologische Unterstützerin und Mitstreiterin** eines Systems dargestellt, das systematische Gewalt (NS-Terror, Antisemitismus, Krieg) förderte. Dies zählt als **explizite Verknüpfung mit extremistischer Gewalt und Sicherheitsbedrohung** – auch wenn die Taten selbst nicht von der Gruppe begangen wurden, wird sie als **aktive Befürworterin und Teil eines gewaltfördernden Systems** gezeigt.

---
**Label:** **CRIME_FRAME_NEG**
**Explanation:** Die Gruppe wird als **ideologische Unterstützerin und Legitimiererin von Terrorismus, Gewalt und extremistischer Politik im nationalsozialistischen Deutschland** dargestellt – dies zählt als explizite Verknüpfung mit einer **Sicherheitsbedrohung und Kriminalitätsrahmen** (auch historisch, da die Handlungen direkte Auswirkungen auf Deutschland hatten)."
202,RUS,"Es folgen Beispiele, um dies zu verdeutlichen:

[Gruppe 1] begehen Kriegsverbrechen in Kharkiv, oder man kann schreiben Kharkiv zweites Butscha.

Kharkiv von [Gruppe 1] schwer beschossen oder Kharkiv bebt im russischen Bombenhagel.",NO_CRIME_FRAME,NO_CRIME_FRAME,,"### **Kontrollfragen für die Beispiele:**

---

#### **1. Beispiel: ""[Gruppe 1] begehen Kriegsverbrechen in Kharkiv""**
**Reasoning:**
1. **Täter oder Opfer?** → **Täter** (explizit als Verursacher von Kriegsverbrechen dargestellt).
2. **Deutschland-Bezug?** → **Nein** (Kriegshandlungen in der Ukraine, kein Bezug zu innerer Sicherheit Deutschlands).
3. **Sicherheitserfolg?** → **Nein** (keine Präventionsmaßnahme oder Sicherheitsgewinn).
4. **Gruppe als Bedrohung für Deutschland?** → **Nein** (kein expliziter Bezug zu Deutschland).

**Label:** **NO_CRIME_FRAME**
**Explanation:** Kriegsverbrechen im Ausland ohne Bezug zur deutschen Sicherheit fallen nicht unter den Kriminalitätsrahmen.

---

#### **2. Beispiel: ""Kharkiv von [Gruppe 1] schwer beschossen""**
**Reasoning:**
1. **Täter oder Opfer?** → **Täter** (Gruppe wird als Angreifer dargestellt).
2. **Deutschland-Bezug?** → **Nein** (kein Bezug zu innerer Sicherheit Deutschlands).
3. **Sicherheitserfolg?** → **Nein** (keine Präventionsmaßnahme).
4. **Gruppe als Bedrohung für Deutschland?** → **Nein** (kein expliziter Deutschland-Bezug).

**Label:** **NO_CRIME_FRAME**
**Explanation:** Kriegsberichterstattung über ausländische Konflikte ohne Deutschland-Bezug ist irrelevant für den Kriminalitätsrahmen.

---
#### **3. Beispiel: ""Kharkiv bebt im russischen Bombenhagel""**
**Reasoning:**
1. **Täter oder Opfer?** → **Opfer** (Kharkiv als Ziel von Angriffen, keine direkte Täterschaft der Gruppe).
2. **Deutschland-Bezug?** → **Nein** (kein Bezug zu innerer Sicherheit Deutschlands).
3. **Sicherheitserfolg?** → **Nein** (keine Präventionsmaßnahme).
4. **Gruppe als Bedrohung für Deutschland?** → **Nein** (kein expliziter Deutschland-Bezug).

**Label:** **NO_CRIME_FRAME**
**Explanation:** Kriegsberichterstattung ohne Bezug zu Deutschland oder innerer Sicherheit ist irrelevant.

---
**Zusammenfassung:**
- **Kriegsverbrechen/Kriegshandlungen im Ausland** → **NO_CRIME_FRAME** (kein Bezug zu Deutschland).
- **Nur bei explizitem Deutschland-Bezug** (z. B. Täter mit Wohnsitz in Deutschland, deutsche Ermittlungen) → **CRIME_FRAME_NEG**.
- **Keine Präventionsmaßnahmen oder Sicherheitserfolge** → **kein CRIME_FRAME_POS**."
203,BGR,"Knobbe bestätigte, dass die Hauseingangstür zum Zeitpunkt des Eintreffens der Rettungskräfte am Unglückssonntag nicht verschlossen gewesen sei. So hätte im Prinzip jeder zuvor Zutritt gehabt . . .

Daraufhin erklärte die Botschafterin, dass selbst dann, wenn dem derzeit in Untersuchungshaft sitzenden 35-jährigen tatverdächtigen [Gruppe 1] schwere Brandstiftung und Mord(e) nachgewiesen werden könnten, der Vermieter ja nicht aus der Verantwortung raus sei . . .

Elena Radkova Shekerletova  informierte, dass sie von ihren Landsleuten gehört habe, dass der Tatverdächtige psychische Probleme gehabt haben soll.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,"**Reasoning:**
1. **Taeter oder Opfer?** – Die Gruppe wird als **Täter** dargestellt (der „tatverdächtige [Gruppe 1]“ steht in Untersuchungshaft wegen schwerer Brandstiftung und Mord).
2. **Bezug zu Deutschland?** – Ja, der Tatverdächtige sitzt in Deutschland in Untersuchungshaft, und die Tat wird in Deutschland untersucht.
3. **Erfolgreiche Sicherheitsmaßnahme?** – Nein, es geht um Ermittlungen und Haft, nicht um Präventionserfolge.
4. **Explizite Bedrohungsdarstellung?** – Ja, die Gruppe wird über den Tatverdächtigen direkt mit schweren Straftaten verknüpft.

**Label:** **CRIME_FRAME_NEG**
**Explanation:** Der Text verknüpft die Gruppe explizit mit schweren Straftaten (Brandstiftung, Mord) und Ermittlungen gegen ein Gruppenmitglied in Deutschland."
204,MIGR,"Islamisierung (Symbolbild:Shutterstock)

Es gibt bestimmte heikle Tatsachen, die die meisten Menschen erst dann akzeptieren können, wenn sie sie entweder selbst am eigenen Leib oder zumindest bei Angehörigen erlebt haben, sprich: Sie glauben nur, was sie sehen/spüren (wobei selbst dann manche noch nicht der Wahrheit ins Auge sehen möchten). Vor allem trifft das auf „Solidar- und Gutmenschen” in ihrem Wunschdenken zu, die in Deutschland ganz besonders zahlreich sind. Dies betrifft etwa die potentielle Schädlich- oder Tödlichkeit der Corona-Impfung, die Unsinnigkeit der Energiewende sowie die Tatsache, dass [Gruppe 1] aus islamischen Ländern übermäßig oft kriminell werden. Letzteres soll hier genauer beleuchtet werden.

Obwohl es in Deutschland bzw. allgemein in westlichen Ländern mittlerweile am Fließband zu (Gruppen-) Vergewaltigungen, zu religiösen Gewaltverbrechen im öffentlichen Raum und vor allem zu oft tödlichen Messerstechereien (siehe hier oder hier) kommt, bei denen manchmal sogar Gliedmaßen oder gar Köpfe abgetrennt werden, von den endlosen Fällen von Sozialbetrug ganz zu schweigen, und obwohl kein Ende dieser verwerflichen Taten in Sicht ist, ist ein Großteil der autochthonen Bevölkerung noch immer der Meinung, dass es keinen Zusammenhang zwischen kulturell-religiöser Prägung und Verbrechensinzidenz gäbe. Sie meinen, dass all dies Einzelfälle und wir doch selbst letztlich schuld seien, weil wir doch diese armen, traumatisierten Wesen „islamophob“ behandelt haben oder hätten besser integrieren müssen. Auf weitere Plattitüden möchte ich an dieser Stelle nicht eingehen, all das haben wir alles schon bis zum Erbrechen geschrieben und gehört und es wird nicht besser, wenn man es zum hunderttausendsten Mal aufzählt.",CRIME_FRAME_NEG,CRIME_FRAME_NEG,,"**Reasoning:**
1. **Täter oder Opfer?** – Die Gruppe wird explizit als **Täter** dargestellt (z. B. „übermäßig oft kriminell“, „(Gruppen-)Vergewaltigungen“, „religiöse Gewaltverbrechen“, „Messerstechereien“, „Sozialbetrug“).
2. **Bezug zu Deutschland?** – Ja, die Kriminalität wird **explizit in Deutschland** verortet („in Deutschland bzw. allgemein in westlichen Ländern“).
3. **Sicherheitsmaßnahme als Erfolg?** – Nein, es geht um **Zuschreibung von Kriminalität**, nicht um Prävention oder Sicherheitsgewinn.
4. **Gruppe als Quelle von Bedrohung/Kriminalität?** – **Ja**, die Gruppe wird als **systematische Bedrohung** für Sicherheit und öffentliche Ordnung dargestellt (generalisierte Zuschreibung).

---
**Label:** **CRIME_FRAME_NEG**
**Explanation:** Der Text verknüpft die Gruppe explizit mit einer **Reihe schwerer Straftaten in Deutschland** (Gewalt, Messerattacken, Vergewaltigungen, Sozialbetrug) und stellt sie als **generelle Sicherheitsgefahr** dar – ohne Differenzierung oder Präventionsbezug."
205,ARAB,"Präsident Abbas verurteilte den Anschlag in Bnei Brak nach Angaben von Wafa. Die Tötung von Palästinensern und [Andere Gruppe] werde ""nur zu einer weiteren Verschlechterung der Lage beitragen"", insbesondere angesichts der anstehenden Feiertage von [Andere Gruppe], Christen und [Andere Gruppe]. Während des muslimischen Fastenmonats Ramadan, der Anfang April beginnt, wird eine weitere Eskalation der Gewalt befürchtet. Unklar ist, ob Israel geplante Erleichterungen für die Palästinenser zum Ramadan nun wieder streicht.

Bei einem Anschlag in der Wüstenstadt Beerscheva waren vor einer Woche bereits vier [Andere Gruppe] getötet worden, in der Küstenstadt Chadera wurden am Sonntag zwei Polizisten erschossen. Beide Anschläge wurden von [Gruppe 1] mit israelischer Staatsangehörigkeit verübt. Alle drei waren Unterstützer der Terrororganisation Islamischer Staat (IS).

Mit dem Anschlag eines Palästinensers nahe Tel Aviv habe sich nun die Sorge bewahrheitet, die Bluttaten könnten Nachahmer aus dem besetzten Westjordanland finden, schrieb die israelische Zeitung ""Haaretz"" am Mittwoch.",CRIME_FRAME_NEG,NO_CRIME_FRAME,,"**Reasoning:**
1. **Täter oder Opfer?**
   Die **[Gruppe 1]** (hier: IS-Unterstützer mit israelischer Staatsangehörigkeit) wird als **Täter** dargestellt – sie verübten die Anschläge in Beerscheva und Chadera. Ein Palästinenser (nicht Mitglied der **[Gruppe 1]**) wird als weiterer Täter genannt, aber nicht mit **[Gruppe 1]** verknüpft.

2. **Bezug zu Deutschland?**
   **Nein.** Die Ereignisse spielen sich in Israel/Palästina ab, und es wird **kein expliziter Bezug zur deutschen Sicherheit** hergestellt (z. B. keine Erwähnung von Tätern mit Wohnsitz in Deutschland, deutscher Behördenbeteiligung oder Bedrohung für Deutschland).

3. **Erfolgreiche Sicherheitsmaßnahme?**
   **Nein.** Der Text beschreibt Anschläge, Ermittlungen oder Prävention werden nicht thematisiert.

4. **Gruppe als Quelle von Bedrohung/Kriminalität in Deutschland?**
   **Nein.** Die Bedrohung richtet sich gegen Israel, nicht gegen Deutschland.

---
**Label:** **NO_CRIME_FRAME**
**Explanation:** Die **[Gruppe 1]** wird zwar als Täterin von Anschlägen in Israel dargestellt, aber es fehlt ein **expliziter Bezug zur deutschen Sicherheit oder inneren Ordnung** – daher zählt dies nicht als CRIME_FRAME_NEG."
