testset_id,article_id,par_index,group,text_block_en,label_robin,label_hamid,label_marmee,notes_robin,notes_hamid,notes_marmee
27,SZ_added_4a0be5ee7ccde7efdcc59ba568d6e04a28a5bd18_,3,,"Dresden (dpa/sn) - Knapp anderthalb Jahre nach dem gewaltsamen Tod eines jungen Mannes im Plattenbauviertel Gorbitz muss sich ein 22-Jähriger wegen Mordes am Landgericht Dresden verantworten. Die Staatsanwaltschaft wirft ihm laut der am Dienstag verlesenen Anklage zudem versuchten Totschlag, gefährliche Körperverletzung und Diebstahl vor. Danach soll der [Andere Gruppe] aus Afghanistan den gleichaltrigen Landsmann nach einem Streit am 27. Juni 2021 getötet haben, um die anderen Staftaten zu vertuschen. Er hatte sich Stunden später gestellt und Angaben gemacht, seitdem schweigt er. Sein Verteidiger sagte, sein Mandant wolle sich nicht äußern.

Nach Überzeugung der Staatsanwaltschaft hat der Angeklagte seinem Bekannten in der Nacht in dessen Wohnung zunächst ein Messer in den Hals gerammt, dabei eine Schlagader durchtrennt und dann mindestens 100 Euro gestohlen. Er habe das Geld verspielt, sei drei Stunden später zurückgekommen und habe das Opfer mit einem Gürtel erdrosselt. Ein Kommissar fand am Morgen die Leiche verdeckt unter Decken und Kissen neben dem Schlafsofa. Die beiden [Gruppe 1] hatten sich in Deutschland kennengelernt.

Der Prozess wird am Donnerstag fortgesetzt, bis Mitte Dezember sind weitere acht Verhandlungstage geplant.",,,,,,
28,6395ab1003bc3b3ddb027198,12,,"An vielen Orten in der arabischen Welt wurde der Erfolg der [Gruppe 1] ebenfalls zelebriert, so auch in Palästina, in Ost-Jerusalem, dem Gaza-Streifen und Ramallah. Dort wurde mit Feuerwerk, Jubelschreien und dem Getöse von laufstarken Hörnern der Sieg der [Gruppe 1] gefeiert. In Marokko war auch immer wieder die Flagge Palästinas bei den Feierlichkeiten zu sehen.

In Paris feierten ebenfalls viele [Gruppe 1] auf den Champs-Elysees den WM-Triumph, auch in Italien gab es Jubelfeiern. Sie zündeten Böller und Feuerwerkskörper, trommelten lautstark und schwenkten die marokkanische Fahne auf den Straßen und Plätzen.

Ein 30-Jähriger wurde allerdings im Gedränge durch Messerstiche verletzt und wurde ins Krankenhaus eingeliefert. Sein Zustand sei kritisch, berichteten italienische Medien. In Bologna kam es zu Autokorsos und Hupkonzerten. In mehreren Städten der norditalienischen Region Ligurien, in der eine große marokkanische Gemeinschaft lebt, strömten [Gruppe 1] auf die Straßen.",,,,,,
29,Merkur_added_a16a66025fc9fb317aa79d946aa564439312f342_,20,,"In Deutschland haben wir uns bereits seit Jahren auf eine Art Konsens- Demokratie verständigt, welche - um niemandem weh zu tun - ungelöste Probleme vertagt und deren Symptome mit immer neuen Hilfspaketen zu bekämpfen versucht. Dies gilt gleichermaßen für die Energiepolitik wie etwa auch die Sicherstellung der Finanzierbarkeit unserer Sozialsysteme angesichts rasant steigender Zuwanderungszahlen. Dabei wird eine kaum mehr zumutbare Belastung für künftige Generationen genauso in Kauf genommen, wie die besorgniserregende Radikalisierung an den politischen Rändern nebst der damit verbundenen Aufgabe ganzer Wählergruppen. Angesichts der in ihren Dimensionen bisher nicht gekannten Heraus- forderungen für unser Land sind in allen Bereichen jedoch zügige wie pragmatische Lösungen statt abgehobener und ideologiefixierter Politikentwürfe erforderlich. Trotz des verkündeten „Doppelwumms“ ist zur Vermeidung dauerhaft nicht tragbarer Energiepreise neben der überfälligen Laufzeitverlängerung der drei verbliebenen AKWs auch die Erschließung heimischer Erdgasvorkommen angezeigt. Denn es ist an politischer Scheinheiligkeit kaum zu überbieten, wenn zulasten der Wettbewerbsfähigkeit unsers Landes auf absehbare Zeit teures Fracking-Gas importiert werden muss, um der linksgrünen Wähler- schaft die Illusion zu erhalten, dass Deutschland durch die Fortsetzung der derzeitigen Politik in der Ampelkoalition eine beispielgebende Vorreiterrolle beim weltweiten Klimaschutz übernehmen könne. Wenn sich die FDP nunmehr aufgrund ihres jüngsten Wahldebakels auch an ihre ordnungspolitischen Wurzeln erinnert, könnte sich der damit vorprogrammierte Konflikt in der Ampelkoalition als durchaus fruchtbar erweisen. Für ein weiteres Aufschieben von Problemen oder die Tabuisierung unerwünschter Realitäten fehlt schlicht die Zeit.

Ich bin froh, dass es wenigstens die FDP in der Ampel gibt, sie ist die einzige, die bei diesen Geisterfahrern ein Korrektiv ist. Ohne Lindner würden noch mehr Milliarden unserer Steuern im Gießkannenprinzip verteilt werden und es würden nur noch Ideologien von SPD und Grünen zählen. Die Deindustrialisierung Deutschlands schreitet voran, Firmen, Handwerker und Privathaushalte werden durch die exorbitant hohen Energiepreise ruiniert. Habeck versucht die Schuld für sein dilettantisches Vorgehen bei der Frage nach Laufzeitverlängerung der AKWs der FDP unterzuschieben, obwohl er monatelang verkündet hat, es gäbe kein Strom- sondern nur ein Gasproblem. Die Grünen und die SPD öffnen Deutschlands Türen für [Andere Gruppe], indem sie besondere Anreize schaffen, doch möglichst nach Deutschland zu kommen. [Andere Gruppe] erhalten Zugang zu unseren Sozialleistungen. Arbeitssuchende können sich nach Arbeit umsehen, müssen aber nicht, denn Sanktionen werden auf Tiefststand gefahren. Frontex meldet die höchste Zahl illegaler Einreisen seit 2016. Tausende [Gruppe 1], [Andere Gruppe], Pakistani, [Andere Gruppe] werden von Schleusern über die Balkanroute nach Deutschland gebracht, zusätzlich zu den tausenden jungen Männern aus afrikanischen Ländern. Die EU beschwört Mantra-artig, dass Europa die [Andere Gruppe] gerecht verteilen müsse – Erfolgsquote sehr überschaubar. Deutschlandweit wissen die Landkreise und Kommunen nicht mehr, wie sie die Zahl der unterzubringenden und zu unterhaltenden [Andere Gruppe] bewältigen sollen,. Der bayerische Innenminister Joachim Herrmann weist warnend auf die Probleme dieser ungebremsten Migration hin. Da setzt die bayerische Landtagsfraktionschefin der Grünen. Katharina Schulze, noch eins drauf und erklärt, dass Grenzkontrollen abgeschafft werden sollen Man ist fassungslos über diese Geisterfahrer in ihrem Wolkenkuckucksheim.

Atomkraft ja bitte!",,,,,,
30,SZ_added_1532c2a057de6c5e0a8788bce115590477328095_,5,,"Sieben Männer und eine Frau müssen sich in dem Prozess als mutmaßliche Unterstützer verantworten. Drei von ihnen wird Mitgliedschaft in einer terroristischen Vereinigung vorgeworfen. Den Angeklagten drohen Haftstrafen zwischen fünf Jahren und lebenslänglich. Auch zahlreiche andere Angehörige und Betroffene will das Gericht in den kommenden Wochen hören, es gibt mehr als 860 Nebenkläger.

Am 14. Juli 2016, dem französischen Nationalfeiertag, war der [Gruppe 1] Mohamed Lahouaiej Bouhlel abends nach dem Feuerwerk auf der Flaniermeile Promenade des Anglais mit einem tonnenschweren Lastwagen in eine Menschenmenge gerast. Es gab 86 Tote, mehr als 200 Menschen wurden verletzt, darunter eine weitere Berliner Schülerin. Polizisten erschossen den Gewalttäter. Die Terrormiliz Islamischer Staat (IS) reklamierte die Tat für sich. Obwohl die Ermittler Hinweise auf eine islamistische Radikalisierung des Täters fanden, ergab sich keine Verbindung zum IS.

Bewegt und empört schildert die Mutter vor Gericht, dass sie von der Berliner Schule zunächst gar nichts zum Schicksal ihrer Tochter erfahren habe. Sie habe angerufen um zu hören, ob die Klasse betroffen sei. „Ja, und ihre Tochter ist verschwunden“, habe man ihr gesagt. Ein zermürbendes Warten ohne Informationen habe eingesetzt. „Die sind zurückgekommen, ich habe nur den Koffer meiner Tochter bekommen, ich durfte nicht mit den anderen Schülern reden“, sagt die Mutter. Die Polizei habe eine Zahnbürste und eine Bürste ihrer Tochter abgeholt - wohl für eine Identifizierung über die DNA.",,,,,,
31,639227322318f4c73b0aea45,3,,"[[Berlin/ Frankfurt – ][Prinz Heinrich XIII. Reuß (71) gilt bei den Ermittlern als Kopf der „Reichsbürger“-Terrorzelle. Nach dem Putsch sollte er das neue Staatsoberhaupt Deutschlands werden, offenbar auch mit besten Verbindungen nach Russland.]]

[[Laut Generalbundesanwalt steht seine Lebensgefährtin, die [Gruppe 1] Vitalia B., unter Verdacht, dem Prinzen „bei der Kontaktaufnahme zu Vertretern der Russischen Föderation behilflich“ gewesen zu sein.]]

[[[[Geknickt, aber gut bewacht sitzt Prinz Heinrich XIII. Reuß (71) im Polizeiauto]]]]",,,,,,
32,TAZ_added_5f082e0dacedb19327827731a75df181a53eaf86_,4,,"Ein Palästinenser hat am Dienstag im Westjordanland zwei [Gruppe 1] erstochen und auf der Flucht einen weiteren Menschen tödlich verletzt. Der Rettungsdienst Magen David Adom teilte mit, drei weitere Menschen seien bei dem Zwischenfall in der israelischen Siedlung Ariel und ihrer Umgebung schwer verletzt worden. Der Angreifer wurde von einem Soldaten erschossen. Er soll eine Arbeitsgenehmigung für die Siedlung gehabt haben. Der Mann griff laut Militär [Gruppe 1] am Eingang zum Industriegebiet der Siedlung an, ging dann zu einer Tankstelle und stach auf weitere Menschen ein. Danach stahl er ein Auto, steuerte es absichtlich in ein anderes Fahrzeug und tötete so einen dritten [Gruppe 1].

Der Angriff war der jüngste in einer Serie von Angriffen, Razzien und Zusammenstößen, bei denen vor allem im Frühjahr zahlreiche [Gruppe 1] ums Leben gekommen waren. Mehr als 130 Palästinenser wurden getötet.

Erst am Sonntag war nach palästinensischen Angaben eine 15-Jährige im Westjordanland bei einem Militäreinsatz erschossen worden. Sie wurde in Beitunia bei Ramallah in einem Auto durch einen Kopfschuss getötet, teilte das palästinensische Gesundheitsministerium mit. Der israelischen Armee zufolge wird der Vorfall untersucht. Nach bisherigen Erkenntnissen sei das Auto auf die Soldaten zugefahren und zum Anhalten aufgefordert worden. (afp, dpa)",,,,,,
33,OSZ-doc7nclys5fx1t1i66dxen4,12,,"Am Stadtrand von Lyman haben die ukrainischen Truppen auf dem Gelände einer zerstörten Tierfutterfabrik Trophäen versammelt. Auf dem Panzerfriedhof stehen etliche ausgebrannte russische Kampffahrzeuge, sogar Überreste eines Kampfbombers vom Typ Suchoi Su-34. Nur mit Voranmeldung und Militäreskorte dürfen Journalisten Lyman und die Orte in der Umgebung besuchen, näher an die Front lassen die ukrainischen Streitkräfte Reporter in dieser Gegend nicht.

Drei Tage brauchten die [Gruppe 1]  Ende September, um die zwölf Kilometer von Shandryholove bis Lyman freizukämpfen. An einer Brücke steht das Wrack eines russischen T-72-Kampfpanzers. Der abgesprengte Turm hat sich neben der Brücke in die Erde gegraben, das Kanonenrohr ragt schräg daraus hervor.

"" Die [Andere Gruppe] haben Dutzende Leichen zurückgelassen"" , sagt  Presseoffizier Oleksii Kashporovskyi. "" Sie hatten es so eilig, dass sie versucht haben, in gekaperten Autos zu fliehen, weil sie dachten, dass sie nicht erkannt würden."" ",,,,,,
34,TA-B5AA96ADDA70CD6DD7C97FF01D601BDA_3431160,7,,"Die Hamas gibt sich alle Mühe, die angespannte Lage rund um die Al-Aksa-Moschee weiter zu eskalieren: Bei Ausschreitungen wurden mehr als 200 Menschen verletzt. Junge Palästinenser verbarrikadierten sich rund um die Moschee und schleuderten Steine und Brandsätze gegen israelische Sicherheitskräfte, diese reagierten mit Tränengas und Gummigeschossen.

In den sozialen Netzwerken wird die Legende einer israelischen "" Machtübernahme""  am Tempelberg verbreitet: Dort befindet sich für gläubige [Gruppe 1] die wichtigste heilige Stätte, dennoch dürfen sie dort nicht beten -  so sieht es ein Pakt mit dem Königreich Jordanien vor. In den letzten zehn Tagen des Ramadan bleibt der Tempelberg nur den [Andere Gruppe] vorbehalten.

Dennoch hält sich das Gerücht, die [Gruppe 1] würden die Al-Aksa-Moschee übernehmen wollen, hartnäckig. Die Al-Aksa-Moschee ist das drittwichtigste Heiligtum der [Andere Gruppe]. Die Hamas versteht es, auf dieser Klaviatur zu spielen: Sie konstruiert einen Angriff Israels auf den Tempelberg -  und bietet sich an, die Al-Aksa-Moschee zu verteidigen. Ähnliche Propaganda hatte 2021 zur elftägigen militärischen Eskalation in Gaza und in Israel geführt.",,,,,,
35,6327128a3dd49b919c103ff8,12,,"So heißt es aus dem bayerischen Innenministerium ganz unumwunden: “Angesichts der Migrationspolitik der neuen Bundesregierung besteht auch im Freistaat die Notwendigkeit, die Kapazitäten an die steigenden Asylzahlen anzupassen.” Ausdrücklich gelte dies besonders für den Zugang angeblicher “Ortskräfte” aus Afghanistan (ein neuer Aliasbegriff für die früheren Kriegsflüchtlinge, deren Zahl offenbar unerschöpflich ist und nicht hinterfragt wird – auch wenn bald auf jeden einstigen in Afghanistan stationierten Bundeswehrsoldaten über 1.000 Ortskräfte entfallen müssten).

Ausdrücklich legen die Behörden inzwischen den Schwerpunkt auf die “Ausweitung der Kapazitäten in der Anschlussunterbringung – also durch Anmietung von Wohnungen und geeigneten Gebäuden für Gemeinschaftsunterkünfte und dezentrale Unterkünfte“, wie die “Welt” einen Sprecher des bayerischen Innenministers Joachim Herrmann zitiert. Hierdurch werde sichergestellt, “dass die in den Anker-Zentren dringend benötigten Plätze wieder schnell verfügbar werden.” Auch andere Bundesländer wappnen sich bereits: So teilt die niedersächsische Regierung laut “Welt” mit, dass man im Januar drei Jugendherbergen eingerichtet und ein Hotel für die Unterbringung von [Gruppe 1] angemietet habe, “um im Zusammenhang mit bundesweit steigenden Ankunftszahlen und den Herausforderungen der Corona-Pandemie die Kapazitäten zu erhöhen.”

Im vergangenen Sommer – also noch vor Faesers unseligem Wirken – war die Zahl der Asylanträge trotz Coronakrise von zuvor monatlich rund 8000 auf bereits über 14.000 angestiegen. Dabei handelt es sich vornehmlich um “Schutzsuchende”, die unerlaubt aus anderen EU-Staaten weiterreisten (sogenannte “EU-Binnenflüchtlinge”), Personen, die sich entweder noch im Aufnahmeverfahren befinden oder bereits abgelehnt wurden. Speziell Deutschland ist erklärtermaßen ihr Hauptziel – weil hier das Abschieberisiko minimal ist und die sozialstaatliche Rundumversorgung geradezu paradiesisch; selbst eine Gefängnisunterbringung kommt – verglichen mit den Lebensbedingungen der Herkunftsländer vieler der sogenannten [Andere Gruppe] – einer Luxusherberge gleich, was möglicherweise auch die überproportionale Straffälligkeit diverser Problemmigranten erklärt.",,,,,,
36,632712853dd49b919c0e312c,8,,"Aber nicht nur an der polnisch-ukrainischen Grenze, sondern auch an deutschen Bahnhöfen scheinen Menschenhändler aktiv zu sein. Ehrenamtliche, die sich am Berliner Hauptbahnhof um [Gruppe 1] kümmern, berichten von dubiosen Männern, die durch die Reihen der [Gruppe 1] gehen, und den Frauen Schlafplatzangebote machen. Auch alleinreisende Jugendliche beiderlei Geschlechts würden von solchen Männern angesprochen. Helfer erzählen, dass die Männer sogar Geld geboten hätten, wenn ihnen Frauen „zugeteilt“ würden.

Dubiose Gestalten spähen am Hauptbahnhof alleinreisende [Gruppe 1] aus

Alina Müller, Sprecherin der Berliner Bundespolizeidirektion, sagt, dass es allein am Montag am Berliner Hauptbahnhof drei Fälle gegeben habe, bei denen Männer Frauen dubiose Unterkünfte angeboten hätten. „Einmal wurde Geld angeboten, damit die Frau mitkommt.“ In diesen drei Fällen seien Platzverweise ausgesprochen worden. In einem anderen Fall seien Männer dabei beobachtet worden, wie sie Alleinreisende ausgespäht hätten. Als sich die Beamten näherten, seien die Männer davongelaufen.",,,,,,
37,632712813dd49b919c0c1300,10,,"Ich denke, wenn eine chemische oder biologische Waffe zum Einsatz käme, würden nicht nur die Vereinigten Staaten, sondern auch die Weltgemeinschaft deutlich reagieren“, sagte Austin.

„Ich denke, was wir in der Vergangenheit von den [Gruppe 1] gesehen haben, ist, dass sie Probleme heraufbeschwören und einen Vorwand schaffen, damit sie, wenn sie etwas im Kampfgebiet tun, es jemand anderem in die Schuhe schieben können, entweder den [Andere Gruppe] oder uns, der NATO.“

Zermürbungskrieg",,,,,,
38,WAZ-7244651F23EA81EA442E036784DD4332_4074813,25,,"Nach Beginn des Krieges sind viele [Andere Gruppe] mit Autokorsos durch deutsche Städte gefahren und haben den Überfall auf die Ukraine bejubelt. Diese Leute sind sehr stolz auf diesen Krieg, und viele von ihnen sind deutsche Staatsbürger. Das ist ein Problem, mit dem sich die Bundesregierung befassen muss. Je mehr Leute nach Deutschland kommen und diesen genozidalen Krieg unterstützen, desto größer wird das Sicherheitsrisiko.

Fürchten Sie Anschläge auf [Gruppe 1] und [Gruppe 1]

Es hat schon Brandanschläge auf Unterkünfte für [Andere Gruppe] [Gruppe 1] gegeben. Wir warten auf die Ergebnisse der Untersuchung. Es muss schnell geklärt werden, wer dahintersteckt. Und ich hoffe sehr, dass niemand auf die Idee kommt, [Andere Gruppe] in denselben Flüchtlingsheimen unterzubringen wie [Gruppe 1]. Die Gefahr, dass Menschen zu Schaden kommen, die gerade dem Krieg entkommen sind, wäre einfach zu groß.",,,,,,
