article_id,pub,par_index,group,text_block,label,label2,label3,explanation3
BADZ-51294137950,BADZ,2,RUS,"Zu: Schock, Entsetzen und heftige Kämpfe nach Angriff Russlands auf die Ukraine"", Agenturbeitrag, (Politik, 25. Februar)

Wir alle sind entsetzt und fühlen uns macht- und hilflos. Wir müssen zusehen, wie ein brutaler, machthungriger Autokrat unsere Sicherheit und unser Leben ins Wanken bringt. Aber wir dürfen nicht nur zusehen. Wir müssen zusammenhalten, uns bemerkbar machen bei der russischen Bevölkerung, auch den Soldaten. Sie müssen wissen, was sie den Menschen in der Ukraine antun. Bitte, Badische Zeitung, lobe einen Preis aus für ein Friedenslied auf Russisch, das alle Menschen auf der ganzen Welt singen können, damit die [Gruppe 1] hören, dass die Welt sich nichts mehr wünscht, als Frieden und Freiheit. Alle [Gruppe 1] müssen sich klar werden, dass sie die Wahl haben, ob sie dieses System unterstützen oder nicht. Außerdem sollte man überlegen, wie man die Kinder so schnell wie möglich aus dem Kriegsgebiet bekommt, und wo man sie, weit weg, vielleicht bei Familien in Deutschland, unterbringt. Jeder von uns sollte sich überlegen, wie er die Menschen in der Ukraine unterstützen kann. Schließlich müssen wir uns eingestehen, dass auch wir Deutschen für unsere Sicherheit verantwortlich sind und Frieden ohne Waffen zwar wünschenswert, aber in der heutigen Zeit nicht realistisch ist. Also müssen wir sehen, dass wir unsere Rüstungsindustrie für die eigene Verteidigung hochfahren. Endlich ist klar, dass wir in Europa zusammen stehen müssen und eine gemeinsame Verteidigungspolitik nottut. Ich möchte nicht in der Haut unserer Politiker stecken, die jetzt die Verantwortung tragen und von denen erwartet wird, dass sie das Richtige tun und sagen. Lasst uns dafür beten, dass der Irrsinn bald vorbei ist, und die [Andere Gruppe] und alle Menschen bald wieder in Frieden und Freiheit leben können. Renate Walter, St. Peter

",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz thematisiert den russischen Angriff auf die Ukraine als Kriegsberichterstattung zwischen Staaten ohne explizite Darstellung einer Gruppe als Täter oder Opfer im Kontext innerdeutscher Sicherheitsbedrohungen oder Kriminalität, sondern als völkerrechtlichen Konflikt mit hum"
BADZ-51294533450,BADZ,8,RUS,"Neu in der russischen Argumentation, warum die Ukraine eine Bedrohung für die Sicherheit Russlands gewesen sein soll und man habe handeln müssen, ist der Hinweis auf eine angebliche Gefahr durch biologische Waffen. Bislang hatte der Kreml Kiew nur unterstellt, nach Atomwaffen zu streben, obwohl die Ukraine diese in den 1990er Jahren freiwillig abgegeben hatte. Nun warf Lawrow Kiew und Washington vor, von den USA finanziert habe es in der Ukraine geheime ""militärisch-biologische Labore"" gegeben. Dort sollten Krankheitserreger entwickelt werden, ""um später Biowaffen zu produzieren"". Dass die Ukraine und USA dies dementierten, sei nicht verwunderlich, man habe es geheim gemacht, aber man könne es nicht leugnen. Beweise blieb Lawrow schuldig (siehe Hintergrund). 

Er nannte die angebliche Entwicklung von Biowaffen ""ethnisch orientiert"". Was wohl ein weiterer Hinweis sein sollte, dass hier [Gruppe 1] gezielt vernichtet werden sollten, dass Russland das eigentliche Opfer sei. Dieses Thema spann der russische Außenminister auch in langen Vorhaltungen gegen den Westen. Dessen Reaktion auf den russischen Angriffskrieg - scharfe Sanktionen und Waffenlieferungen an die Ukraine - nannte Lawrow ""tollwütig"". Es gehe um eine ""Aggression gegen alles, was russisch ist"". Insbesondere den USA warf er ""Russophobie"" vor. All dies zeige, ""dass es um Tod oder Leben geht, darum, ob Russland weiterhin auf der Weltkarte sein wird"". Ganz so, als wäre die ukrainische Armee in Russland eingefallen. Man selbst habe bis zuletzt nach einer diplomatischen Lösung gesucht: ""Wir sind höfliche Menschen, wie Sie wissen.""mit Material von dpa

",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Absatz beschreibt die russische Propaganda, in der die Ukraine (und indirekt die USA) als **Täter** dargestellt werden, die angeblich eine Bedrohung durch Biowaffen darstellen – eine explizite **Dämonisierung als Sicherheitsrisiko**, auch wenn die Behauptungen widerlegt und kein"
BADZ-51294515817,BADZ,6,RUS,"BZ:  Was genau ist es also, dass die IAEA mit ""größter Besorgnis"" auf die Situation in der Ukraine schauen lässt? 

Raskob: Besorgniserregend ist, dass die Menschen, die die Anlagen betreiben, nicht ausgewechselt werden können. In Saporischschja, das wie Tschernobyl von den [Gruppe 1] eingenommen wurde, gibt es immer noch zwei Reaktoren, die fast zu 100 Prozent ausgelastet und am Netz sind. Normalerweise arbeitet man dort im Schichtsystem. Jetzt sind dieselben Arbeiter kontinuierlich in der Anlage. Die muss 24 Stunden am Tag überwacht werden, die Arbeiter können kaum Pausen machen. Jemand, der überlastet ist, kann aber Fehler machen - und die könnten in einen Reaktorunfall münden. 

BZ: In Deutschland war die Sorge nach dem Raketenbeschuss und Brand in Saporischschja groß. Das sehen Sie nicht als große Gefahr?",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt die Gruppe **[Gruppe 1]** nicht als aktive Täterin oder Bedrohungsquelle, sondern als Besatzerin einer Atomkraftanlage, die indirekt durch ihre Kontrolle über die Infrastruktur (und nicht durch gezielte Kriminalität oder Gewalt) zu einer potenziellen Gefahr für"
BADZ-51294563788,BADZ,14,RUS,"Zugang eingeschränkt 

Die russischen Behörden haben den Zugang zum Online-Netzwerk Instagram eingeschränkt. Die zuständige Medienaufsichtsbehörde führte am Freitag zur Begründung an, dass auf Instagram zur ""Gewalt"" gegen [Gruppe 1] aufgerufen werde. Kurz zuvor hatte die Staatsanwaltschaft unter dem Vorwurf des ""Aufrufs zum Mord"" Ermittlungen gegen Meta aufgenommen, den US-Mutterkonzern von Instagram, Facebook und WhatsApp. Seit dem Beginn des Kriegs in der Ukraine haben die russischen Behörden den Zugang zu Online-Medien stark eingeschränkt. AFP

Pommes umbenannt ",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt eine staatliche Sicherheitsmaßnahme (Zugangssperre zu Instagram), die als Reaktion auf **explizite Aufrufe zur Gewalt gegen eine Gruppe** (hier als Opfer dargestellt) ergriffen wird, wobei die Gruppe selbst nicht als Täterin, sondern als Ziel von Bedrohungen ag"
BADZ-51294522796,BADZ,2,RUS,"Zisch-Reporter Mateo Antunovic aus der Klasse 4 der Karlschule in Freiburg hat sich mit dem Buch ""Stories for Boys who dare to be different. Vom Mut, anders zu sein"" beschäftigt und seine Gedanken dazu aufgeschrieben.

Ich las über diesen Mann in einem Buch. Ich hoffe, dass auch jetzt ein [Gruppe 1] den Krieg in der Ukraine verhindert. Im Jahr 1983 herrschte der Kalte Krieg zwischen der USA und der Sowjetunion (heutiges Russland). Beide waren bis an die Zähne mit Atombomben bewaffnet. Zu dieser Zeit lebte ein Mann namens Stanislaw Petrow. Er arbeitete in der sowjetischen Frühwarnzentrale. Die Mitarbeiter der Frühwarnzentrale waren dafür verantwortlich, eine Warnung ans Militär zu senden, falls ein Atomangriff drohte. Dort war er Oberstleutnant der sowjetischen Luftverteidigungsstreitkräfte.

Plötzlich meldete der Computer einen US-amerikanischen Atombombenangriff. Nichts deutete auf einen Fehlalarm hin. Man wollte sofort zurück feuern. Doch Stanislaw Petrow traute dem Computer nicht, da die Angaben für ihn nicht realistisch waren. Er stufte es als Fehlalarm ein. Man glaubte ihm und feuerte keine Atombombe. Zwanzig Minuten wartete er, dabei stand das Leben von ihm und vieler Mensch in der Sowjetunion auf dem Spiel. Doch Stanislaw Petrow sollte Recht behalten und es kam keine Atombombe!",SECURITY_POSITIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Text beschreibt eine historische Kriegsberichterstattung zwischen Staaten (USA und UdSSR) ohne Bezug zu einer konkreten Gruppe in Deutschland als Täter oder Opfer, sondern als Beispiel für eine mutige Entscheidung eines Einzelnen, die eine globale Katastrophe verhinderte – daher"
BADZ-51294757189,BADZ,3,RUS,"Eine Alternative ist noch immer nicht in Sicht. Der Krieg gegen die Ukraine hat den Umbau des russischen Staates von der ""gelenkten Demokratie"" zu Beginn der Putin-Ära über ein autoritäres in ein diktatorisches Gebilde sogar noch beschleunigt. Inzwischen trägt es totalitäre Züge. Etwa wenn jede unabhängige Information über den Krieg, der nicht so heißen darf, unterbunden und ausgemerzt wird, jeder Widerstand im Keim erdrosselt. 

Selbst wer in stummem Protest in der Öffentlichkeit nur ein weißes Blatt Papier oder ein Plakat mit dem fünften Gebot ""Du sollst nicht töten"" hochhält, riskiert verhaftet zu werden. Das von der hörigen Duma beschlossene neue Mediengesetz hat eine Kriegszensur eingeführt. Vage Paragraphen ermöglichen willkürliche Anklagen, es drohen drakonische Strafen. Wie in schlimmster Sowjetzeit bleibt vielen [Gruppe 1] als letzter geschützter Raum für verbotene Gedanken nur die eigene Küche, der Freundeskreis und ein paar verbliebene, noch nicht überwachte oder abgeschaltete Kanäle der elektronischen Kommunikation. 

Doch wenn an der Oberfläche auch alles wie immer ist, wenn der Putin-Staat einmal mehr auf Probleme mit verschärfter Repression reagiert, so hat sich doch mit dem Angriff auf die Ukraine - und vor allem seit dem gescheiterten Blitzkrieg - auch in Russland etwas fundamental geändert. Das aus Hybris geborene blutige Abenteuer erschüttert das System Putin, wie es kein Gegner je vermocht hätte. ",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt die **Opferrolle** der russischen Bevölkerung (insbesondere der Gruppe [Gruppe 1], die als Betroffene von Repressionen und Zensur dargestellt wird) und thematisiert keine explizite Bedrohung durch diese Gruppe, sondern vielmehr staatliche Unterdrückung und Krie"
BADZ-51294801482,BADZ,5,RUS,"Der stellvertretende Bürgermeister von Mariupol berichtete von katastrophalen Zuständen in der von Russland belagerten Stadt. Besonders dramatisch sei die mangelnde Wasserversorgung, sagte Serhij Orlow dem Magazin Forbes Ukraine. Da die Heizungen nicht mehr funktionieren, entnähmen Menschen Wasser aus Heizungsrohren, um es zu trinken. ""Manche sagen, dass sie es aus Pfützen nehmen. Als es Schnee gab, haben sie den geschmolzen.""

Orlow sagte weiter, 80 bis 90 Prozent der Gebäude in Mariupol seien bombardiert worden. ""Kein einziges Gebäude ist unbeschädigt."" Er warf den [Gruppe 1] vor, gezielt Zivilisten zu attackieren, um so eine Kapitulation der Stadt zu erzwingen. Ukrainischen Angaben zufolge hatten in den vergangenen zwei Tagen Tausende Menschen Mariupol in rund 6500 Privatautos verlassen können. Nach Angaben des russischen Verteidigungsministeriums wurden rund 43000 Menschen in Sicherheit gebracht. Zudem seien am Donnerstag 134 Tonnen Hilfsgüter übergeben worden, darunter Medikamente und Lebensmittel, sagte Generalmajor Michail Misinzew am Abend in Moskau. 

Indes sollen bei Angriffen auf die nordukrainische Stadt Tschernihiw mehr als 50 Menschen an einem Tag ums Leben gekommen sein. ""Allein in den letzten 24 Stunden sind 53 Leichen unserer Bürger, die vom russischen Aggressor ermordet wurden, in den Leichenhallen der Stadt eingetroffen"", teilte der Chef der Militärverwaltung des Gebiets, Wjatscheslaw Tschaus, bei Telegram mit.",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,SECURITY_NEGATIVE,"**Explanation:** Der Absatz beschreibt explizit die Gruppe [Gruppe 1] als Täterin, die gezielt Zivilisten angreift, um eine Kapitulation zu erzwingen, und zeigt damit eine klare Darstellung als Bedrohungsquelle im Sicherheitskontext.

**Label:** **SECURITY_NEGATIVE**"
BADZ-51295127654,BADZ,2,RUS,"Brüssel (AFP). Präsident Joe Biden hat sich angesichts des russischen Angriffskriegs gegen die Ukraine für einen Ausschluss Moskaus aus der Gruppe der G20 ausgesprochen. ""Ich habe diese Frage heute angesprochen, aber die Entscheidung liegt bei den G20"", sagte Biden nach einem Nato-Sondergipfel sowie einem G7-Treffen und einem EU-Gipfel in Brüssel vor Journalisten. 

Die USA verhängen zudem Sanktionen gegen mehr als 400 weitere [Gruppe 1] und russische Unternehmen. Wie das Weiße Haus mitteilte, sollen 48 Rüstungsunternehmen, 328 Mitglieder der Duma und auch das russische Unterhaus selbst sowie zahlreiche Bankenmanager mit Sanktionen belegt werden. Betroffen ist unter anderem der Chef der russischen Sberbank, Herman Gref, der laut US-Angaben schon seit den 1990er-Jahren ein Berater von Kreml-Chef Wladimir Putin ist. Auch Großbritannien hatte am Donnerstag Sanktionen gegen Gref verhängt.

Goldhandel der russischen ",SECURITY_POSITIVE,NOT_SECURITY_CRIME,SECURITY_POSITIVE,"**Explanation:** Der Absatz beschreibt explizit eine **Sicherheitsmaßnahme (Sanktionen)** als Erfolg der USA und ihrer Verbündeten im Rahmen des **russischen Angriffskriegs gegen die Ukraine**, ohne die betroffene Gruppe (russische Oligarchen, Duma-Mitglieder, Bankenmanager) als Opfer oder neutralen"
BADZ-51295163709,BADZ,11,RUS,"Vor drei Wochen haben Schneider und sein ukrainischstämmiger Freund Dimitri Becker ein wichtiges Zeichen für das Zusammenleben in der Kurstadt gesetzt. Bei einer Friedensdemonstration mit mehr als eintausend Menschen haben beide gesprochen, der [Gruppe 1] und der [Andere Gruppe]. Doch seit dieser Woche ist auch hier in Baden-Baden, weit weg von den Kriegsschauplätzen in Kiew oder Mariupol, der brüchige soziale Frieden in Gefahr. Was Alexius Schneider wütend macht. 

Wir treffen ihn vor dem Café Rizzi, das im prunkvollen Palais Gagarin untergebracht ist. Champagner, Lounge-Musik und Blick auf die blühende Pracht - eine bessere Adresse, selbst für Baden-Baden. Und beliebt bei russischen Gästen. In den Krieg hereingezogen wurde das Rizzi nun durch den inzwischen gefeuerten Kellner Igor Golod aus Odessa. Dieser hatte in den sozialen Medien mit einem Video für reichlich Wirbel gesorgt. Es zeigt ihn joggend durch den Kurpark, die blau-gelbe Fahne der Ukraine umgehängt. Dazu gibt er Vaterlandsliebe und wüste Beleidigungen gegen Russland und die [Gruppe 1] und damit gegen die russischen Rizzi-Gäste von sich. Auf die Kündigung hat sogar der ukrainische Außenminister Dmytro Kuleba reagiert und sich mit dem Kellner solidarisiert. 

Alexius Schneider war es, der diesen Fall ins Rollen gebracht und der inzwischen Strafanzeige gegen den Wütenden wegen Volksverhetzung gestellt hat. ""Wir sind hier für den Frieden, nur ein ganz kleiner Teil der [Gruppe 1] in Baden-Baden ist für Putin"", sagt er. Golod würde die russischsprachige Community in der Kurstadt spalten wollen. Dabei gebe es doch gerade so viel zu tun, sagt Schneider. Vor allem in der Flüchtlingshilfe. ",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt eine innergemeinschaftliche Konfliktsituation zwischen ukrainischstämmigen Personen (Opfergruppe) und russischen Gästen (als potenzielle Bedrohungsgruppe dargestellt), wobei es um eine **Strafanzeige wegen Volksverhetzung** geht, aber keine explizite Darstellun"
BADZ-51295368140,BADZ,6,RUS,"Ingrida Bunikiene, die Computerdesignerin im Kulturzentrum, kann seit dem Kriegsbeginn in der Ukraine kaum noch schlafen: ""Ich weiß nie, ob die Explosionen vom russischen Truppenübungsplatz im Oblast Kaliningrad direkt hinter der Grenze kommen oder ob die russischen Panzer schon vor meiner Tür stehen."" 

Die Theaterregisseurin Daiva Kasulaitiene bereitet gerade ein neues Stück vor, in dem der Erste und der Zweite Weltkrieg eine Rolle spielen: ""Und jetzt kommen bei den Schauspielern die alten Traumata wieder hoch. Vilkaviskis war immer wieder Frontstadt. Hier zogen Soldaten und marodierende Banden durch. Nach dem Ersten Weltkrieg überfielen uns die [Andere Gruppe], im Zweiten Weltkrieg waren es die Deutschen und [Gruppe 1]."" Die 55-Jährige presst die Hand gegen den Mund, fährt dann fort: ""Die Deutschen waren mal unsere Nachbarn, Königsberg die Hauptstadt Ostpreußens. Und dann zogen sie sich SS- und Wehrmachtsuniformen an, ermordeten uns und zerstörten hier alles."" Sie schluckt: ""Den Terror der [Gruppe 1] nach dem Krieg können wir auch nicht vergessen. Wir wollen das nicht mehr. Wir sind in die Nato und die EU eingetreten, weil wir keinen Krieg und keine Unterdrückung mehr wollen. Wir hoffen inständig, dass die Nato uns verteidigt."" 

Die Reise entlang der Suwalki-Lücke geht weiter. Auf der schmalen Straße nach Marijampole überholen sich in riskanten Manövern immer wieder Lkw, Sattelschlepper und Autotransporter. Ihr Ziel sind der einst größte Gebrauchtwagenmarkt Osteuropas und die Grenze nach Kaliningrad. Von einem Hügel der Industriestadt Marijampole aus ist der Markt zu sehen - viel kleiner als früher, aber immer noch imposant. Verrostete Schilder weisen auf Autowerkstätten, Lackierereien, Servicestationen und Autotransporte in alle Welt hin. ",SECURITY_NEGATIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt die litauische Bevölkerung (inkl. der Gruppe 1) **ausschließlich als Opfer** von Kriegsverbrechen (durch Deutsche, SS/Wehrmacht und später die UdSSR), ohne sie als Täter oder Bedrohung zu thematisieren – stattdessen wird ihr Leid, ihre Traumatisierung und ihr W"
BADZ-51295368140,BADZ,11,RUS,"Und der Krieg? Der Autohändler knöpft die schwarze Lederjacke zum Schutz vor dem Wind zu. ""Wenn die Nato die Ukraine nicht rettet, sind wir in Litauen als Nächstes dran"", ist er überzeugt. Verstohlen fährt er sich mit dem Handrücken über die Augen: ""Ich dachte, dass ich das nie erleben würde - Krieg. Und jetzt das!"" 

Der Sicherheitsexperte Egidijus Papeckys nimmt den Handy-Anruf in Brüssel an, wo er an einer Tagung für Sicherheitsexperten aus Nato-Staaten teilnimmt. ""Das Treffen war seit langem geplant, aber jetzt sprechen wir vor allem über Russland, die Ukraine und den worst case für uns selbst "", berichtet er. In Belarus seien rund 30000 russische Soldaten stationiert. ""Zudem hat Alexander Lukaschenko den [Gruppe 1] erlaubt, ihre Raketenstellungen im Krieg gegen die Ukraine zu nutzen. Wir haben es also mit zwei Aggressor-Staaten zu tun: Russland und Belarus. Beide sind unsere Nachbarn."" 

Litauen habe seinen Verteidigungshaushalt auf 2,5 Prozent des Bruttoinlandsprodukts erhöht. In der Armee dienten 16000 Soldaten, hinzu kämen 15000 Schützen, die im Fall eines Krieges in die Armee integriert würden. Zudem seien inzwischen 4000 Nato-Soldaten unter Führung Deutschlands in Litauen stationiert. ""Die [Andere Gruppe] sind uns ein großes Vorbild"", sagt Papckys. ""Sollten wir angegriffen werden, werden wir uns und unser Land verteidigen. Wir werden kämpfen."" Die Nato würde in den Krieg eintreten, sollte Litauen angegriffen werden. Das garantiere die Beistandsklausel in Artikel 5 des Nato-Vertrages. ",SECURITY_POSITIVE,NOT_SECURITY_CRIME,NOT_SECURITY_CRIME,"**Explanation:** Der Absatz beschreibt die **internationale Kriegsberichterstattung zwischen Staaten (Russland/Belarus vs. Nato/Litauen)** ohne expliziten Bezug zu Minderheiten oder Sicherheitsbedrohungen durch eine spezifische Gruppe in Deutschland, sondern thematisiert militärische Vorbereitungen "
